label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1207,36.0822659,140.0827555,,262.579096,2,2,0,0,1,-1,573.955354096258,-82.1760481036712,,,,,,,,,,,,,,,,
1208,36.0822641,140.0827384,,217.958181,2,2,0,0,1,-1,572.416961582442,-82.3764231870677,,,,,,,,,,,,,,,,
1209,36.0822497,140.0827245,,176.732940,2,2,0,0,1,-1,571.166455387673,-83.9794238542404,,,,,,,,,,,,,,,,
1210,36.0822228,140.0827264,,187.782753,2,2,0,0,1,-1,571.337387889208,-86.9739181567706,,,,,,,,,,,,,,,,
1211,36.0821956,140.0827218,,187.671314,2,2,0,0,1,-1,570.923551308294,-90.0018083061381,,,,,,,,,,,,,,,,
1212,36.08218,140.0827192,,177.436342,2,2,0,0,1,-1,570.689643673269,-91.7383923622418,,,,,,,,,,,,,,,,
1213,36.0821439,140.0827212,,177.300876,2,2,0,0,1,-1,570.869572621715,-95.7570259801737,,,,,,,,,,,,,,,,
1214,36.0821079,140.0827233,,184.995799,2,2,0,0,1,-1,571.058498019629,-99.7645276488962,,,,,,,,,,,,,,,,
1215,36.0820589,140.082718,,195.420322,2,2,0,0,1,-1,570.581686305224,-105.219182697441,,,,,,,,,,,,,,,,
1216,36.0820296,140.082708,,253.735115,2,2,0,0,1,-1,569.682041560437,-108.480843777834,,,,,,,,,,,,,,,,
1217,36.0820184,140.0826605,,266.716132,2,2,0,0,1,-1,565.408729024616,-109.727622075051,,,,,,,,,,,,,,,,
1218,36.0820161,140.0826109,,274.822363,2,2,0,0,1,-1,560.946491090881,-109.983656903704,,,,,,,,,,,,,,,,
1219,36.0820191,140.0825669,,281.789021,2,2,0,0,1,-1,556.98805421484,-109.649698431376,,,,,,,,,,,,,,,,
1220,36.0820261,140.0825254,,283.445061,2,2,0,0,1,-1,553.254528524357,-108.870461995418,,,,,,,,,,,,,,,,
1221,36.0820352,140.0824783,,282.073895,2,2,0,0,1,-1,549.017201778736,-107.857454629225,,,,,,,,,,,,,,,,
1222,36.0820417,140.0824407,,262.354250,2,2,0,0,1,-1,545.634537540792,-107.133877939314,,,,,,,,,,,,,,,,
1223,36.0820371,140.0823983,,271.112580,2,2,0,0,1,-1,541.820043822997,-107.645947596619,,,,,,,,,,,,,,,,
1224,36.0820378,140.0823537,,271.968553,2,2,0,0,1,-1,537.807628262934,-107.568023953735,,,,,,,,,,,,,,,,
1225,36.0820391,140.0823069,,275.579308,2,2,0,0,1,-1,533.597290858046,-107.423308615595,,,,,,,,,,,,,,,,
1226,36.0820424,140.0822651,,277.395241,2,2,0,0,1,-1,529.83677582683,-107.055954295639,,,,,,,,,,,,,,,,
1227,36.0820469,140.0822222,,268.957551,2,2,0,0,1,-1,525.977299871924,-106.555016586752,,,,,,,,,,,,,,,,
1228,36.0820462,140.0821746,,272.147349,2,2,0,0,1,-1,521.694990889191,-106.632940230427,,,,,,,,,,,,,,,,
1229,36.0820475,140.0821317,,269.079375,2,2,0,0,1,-1,517.835514934285,-106.488224892286,,,,,,,,,,,,,,,,
1230,36.0820469,140.0820855,,268.167140,2,2,0,0,1,-1,513.679156215976,-106.555016586752,,,,,,,,,,,,,,,,
1231,36.0820457,140.0820391,,273.579070,2,2,0,0,1,-1,509.504804601289,-106.688599975683,,,,,,,,,,,,,,,,
1232,36.082048,140.0819936,,268.435384,2,2,0,0,1,-1,505.411421013914,-106.43256514703,,,,,,,,,,,,,,,,
1233,36.082047,140.0819483,,280.244910,2,2,0,0,1,-1,501.336030320361,-106.543884638334,,,,,,,,,,,,,,,,
1234,36.0820535,140.0819038,,271.368976,2,2,0,0,1,-1,497.332611207209,-105.820307947631,,,,,,,,,,,,,,,,
1235,36.0820544,140.0818572,,284.791438,2,2,0,0,1,-1,493.1402666987,-105.720120406328,,,,,,,,,,,,,,,,
1236,36.082063,140.0818169,,274.861385,2,2,0,0,1,-1,489.514698378819,-104.762772785392,,,,,,,,,,,,,,,,
1237,36.0820661,140.0817718,,271.796310,2,2,0,0,1,-1,485.457300579087,-104.417682363855,,,,,,,,,,,,,,,,
1238,36.0820672,140.0817284,,271.885682,2,2,0,0,1,-1,481.552842389626,-104.295230924134,,,,,,,,,,,,,,,,
1239,36.0820684,140.0816833,,264.208723,2,2,0,0,1,-1,477.495444589895,-104.161647535203,,,,,,,,,,,,,,,,
1240,36.0820649,140.0816406,,275.994392,2,2,0,0,1,-1,473.653961531367,-104.551265752786,,,,,,,,,,,,,,,,
1241,36.0820686,140.081597,,262.088359,2,2,0,0,1,-1,469.731510445527,-104.139383636784,,,,,,,,,,,,,,,,
1242,36.0820634,140.0815507,,275.961140,2,2,0,0,1,-1,465.566155277751,-104.718244989346,,,,,,,,,,,,,,,,
1243,36.0820674,140.0815033,,276.812789,2,2,0,0,1,-1,461.301839188841,-104.272967025715,,,,,,,,,,,,,,,,
1244,36.0820716,140.0814598,,269.081362,2,2,0,0,1,-1,457.388384552469,-103.805425164456,,,,,,,,,,,,,,,,
1245,36.082071,140.0814135,,270.800134,2,2,0,0,1,-1,453.223029384692,-103.872216858922,,,,,,,,,,,,,,,,
1246,36.0820715,140.0813692,,271.386825,2,2,0,0,1,-1,449.237603165362,-103.816557113665,,,,,,,,,,,,,,,,
1247,36.0820724,140.0813232,,276.562672,2,2,0,0,1,-1,445.099237340876,-103.716369571572,,,,,,,,,,,,,,,,
1248,36.0820769,140.0812748,,270.333634,2,2,0,0,1,-1,440.744956777742,-103.215431863476,,,,,,,,,,,,,,,,
1249,36.0820771,140.0812323,,271.285880,2,2,0,0,1,-1,436.921466613036,-103.193167965057,,,,,,,,,,,,,,,,
1250,36.0820779,140.0811882,,281.936245,2,2,0,0,1,-1,432.954033290085,-103.104112372173,,,,,,,,,,,,,,,,
1251,36.0820854,140.0811443,,270.358064,2,2,0,0,1,-1,429.004592863512,-102.269216191749,,,,,,,,,,,,,,,,
1252,36.0820856,140.0811047,,211.221338,2,2,0,0,1,-1,425.441999674564,-102.24695229333,,,,,,,,,,,,,,,,
1253,36.0820732,140.0810954,,172.632088,2,2,0,0,1,-1,424.605330060711,-103.627313979478,,,,,,,,,,,,,,,,
1254,36.0820682,140.0810962,,182.097476,2,2,1,0,1,1,424.677301641112,-104.183911433621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,36.0820351,140.0810947,,183.689441,2,2,0,0,1,-1,424.542354929777,-107.868586578435,,,,,,,,,,,,,,,,
1256,36.0819975,140.0810917,,206.490502,2,2,0,0,1,-1,424.272461507108,-112.054199432135,,,,,,,,,,,,,,,,
1257,36.0819855,140.0810843,,260.111815,2,2,0,0,1,-1,423.60672439479,-113.390033321445,,,,,,,,,,,,,,,,
1258,36.0819794,140.081041,,292.859914,2,2,0,0,1,-1,419.711262652239,-114.06908221531,,,,,,,,,,,,,,,,
1259,36.0819917,140.0810049,,269.848529,2,2,0,0,1,-1,416.463545123072,-112.699852479162,,,,,,,,,,,,,,,,
1260,36.0819916,140.0809581,,270.912751,2,2,0,0,1,-1,412.253207720741,-112.710984428372,,,,,,,,,,,,,,,,
1261,36.0819922,140.0809115,,276.304381,2,2,0,0,1,-1,408.060863209675,-112.644192733906,,,,,,,,,,,,,,,,
1262,36.0819962,140.0808667,,272.244416,2,2,0,0,1,-1,404.030454755791,-112.198914770275,,,,,,,,,,,,,,,,
1263,36.0819976,140.0808225,,270.000013,2,2,0,0,1,-1,400.054024983371,-112.043067482926,,,,,,,,,,,,,,,,
1264,36.0819976,140.0807775,,272.391713,2,2,0,0,1,-1,396.005623633108,-112.043067482926,,,,,,,,,,,,,,,,
1265,36.0819992,140.0807301,,272.175576,2,2,0,0,1,-1,391.741307544197,-111.864956297948,,,,,,,,,,,,,,,,
1266,36.0820006,140.0806845,,274.933962,2,2,0,0,1,-1,387.638927509911,-111.709109010598,,,,,,,,,,,,,,,,
1267,36.0820036,140.0806415,,273.314813,2,2,0,0,1,-1,383.770455108094,-111.37515053827,,,,,,,,,,,,,,,,
1268,36.0820058,140.0805945,,270.458378,2,2,0,0,1,-1,379.542124809384,-111.130247658827,,,,,,,,,,,,,,,,
1269,36.0820061,140.0805481,,272.060955,2,2,0,0,1,-1,375.367773194697,-111.096851811199,,,,,,,,,,,,,,,,
1270,36.0820074,140.0805034,,277.256672,2,2,0,0,1,-1,371.346361187723,-110.952136473849,,,,,,,,,,,,,,,,
1271,36.082012,140.0804587,,268.994509,2,2,0,0,1,-1,367.324949178193,-110.440066815753,,,,,,,,,,,,,,,,
1272,36.0820114,140.0804164,,276.530185,2,2,0,0,1,-1,363.519451909865,-110.506858510218,,,,,,,,,,,,,,,,
1273,36.0820156,140.080371,,270.000014,2,2,0,0,1,-1,359.435064769401,-110.03931664896,,,,,,,,,,,,,,,,
1274,36.0820156,140.0803239,,276.745429,2,2,0,0,1,-1,355.197738023781,-110.03931664896,,,,,,,,,,,,,,,,
1275,36.0820195,140.0802831,,272.630008,2,2,0,0,1,-1,351.527187466788,-109.605170634538,,,,,,,,,,,,,,,,
1276,36.0820211,140.08024,,270.634397,2,2,0,0,1,-1,347.64971861806,-109.427059449561,,,,,,,,,,,,,,,,
1277,36.0820215,140.0801953,,280.432155,2,2,0,0,1,-1,343.628306608529,-109.382531653514,,,,,,,,,,,,,,,,
1278,36.0820283,140.0801496,,274.899946,2,2,0,0,1,-1,339.516930127332,-108.625559115974,,,,,,,,,,,,,,,,
1279,36.0820313,140.0801063,,275.752872,2,2,0,0,1,-1,335.621468382225,-108.291600643647,,,,,,,,,,,,,,,,
1280,36.0820352,140.0800584,,270.625995,2,2,0,0,1,-1,331.312170056203,-107.857454629225,,,,,,,,,,,,,,,,
1281,36.0820356,140.0800131,,270.160409,2,2,0,0,1,-1,327.236779365207,-107.812926833179,,,,,,,,,,,,,,,,
1282,36.0820357,140.0799689,,276.566030,2,2,0,0,1,-1,323.260349592787,-107.801794883969,,,,,,,,,,,,,,,,
1283,36.0820401,140.0799216,,269.306693,2,2,0,0,1,-1,319.005029953345,-107.311989124292,,,,,,,,,,,,,,,,
1284,36.0820397,140.0798807,,238.931787,2,2,0,0,1,-1,315.325482946885,-107.356516921129,,,,,,,,,,,,,,,,
1285,36.0820211,140.0798425,,232.518580,2,2,0,0,1,-1,311.88884002236,-109.427059449561,,,,,,,,,,,,,,,,
1286,36.0819991,140.079807,,246.416639,2,2,0,0,1,-1,308.695101179772,-111.876088247157,,,,,,,,,,,,,,,,
1287,36.081984,140.0797642,,262.862227,2,2,0,0,1,-1,304.844621674334,-113.557012558005,,,,,,,,,,,,,,,,
1288,36.0819798,140.0797227,,267.915767,0,0,1,0,1,1,301.111095983851,-114.024554419263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,36.0819797,140.0797193,,266.199142,0,0,0,0,1,-1,300.805216770981,-114.035686368473,,,,,,,,,,,,,,,,
1290,36.0819773,140.0796746,,268.148911,0,0,0,0,1,-1,296.783804764007,-114.302853146335,,,,,,,,,,,,,,,,
1291,36.0819766,140.0796478,,276.893102,0,0,0,1,1,1,294.372756848694,-114.38077679001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,36.0819783,140.0796304,,268.970526,0,0,0,0,1,-1,292.807374991588,-114.191533655823,,,,,,,,,,,,,,,,
1293,36.0819776,140.0795822,,290.867134,0,0,0,0,1,-1,288.471087324833,-114.269457298707,,,,,,,,,,,,,,,,
1294,36.0819898,140.0795426,,276.390624,0,0,0,0,1,-1,284.908494135886,-112.911359511768,,,,,,,,,,,,,,,,
1295,36.081994,140.0794962,,345.891184,0,0,0,0,1,-1,280.734142521198,-112.443817649719,,,,,,,,,,,,,,,,
1296,36.0820149,140.0794897,,14.044295,0,0,0,0,1,-1,280.149373436192,-110.117240292635,,,,,,,,,,,,,,,,
1297,36.0820233,140.0794923,,359.328944,0,0,0,0,1,-1,280.383281071217,-109.182156570117,,,,,,,,,,,,,,,,
1298,36.0820302,140.0794922,,343.279370,0,0,1,0,1,1,280.374284624306,-108.414052083368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,36.0820606,140.0794809,,6.288937,0,0,0,0,1,-1,279.357686062007,-105.029939563254,,,,,,,,,,,,,,,,
1300,36.082065,140.0794815,,38.944249,0,0,0,0,1,-1,279.411664746029,-104.540133803577,,,,,,,,,,,,,,,,
1301,36.0820651,140.0794816,,5.768551,0,0,0,1,1,1,279.42066119294,-104.529001854367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,36.0820659,140.0794817,,0.000000,0,2,0,0,1,-1,279.429657642408,-104.439946262274,,,,,,,,,,,,,,,,
1303,36.0820669,140.0794817,,12.908337,0,2,0,0,1,-1,279.429657642408,-104.328626770971,,,,,,,,,,,,,,,,
1304,36.0820736,140.0794836,,356.037333,0,2,0,0,1,-1,279.600590143943,-103.582786182641,,,,,,,,,,,,,,,,
1305,36.0820771,140.0794833,,13.940479,0,2,0,0,1,-1,279.573600800653,-103.193167965057,,,,,,,,,,,,,,,,
1306,36.0820911,140.0794876,,3.026478,0,2,0,0,1,-1,279.960448040835,-101.634695093931,,,,,,,,,,,,,,,,
1307,36.0821018,140.0794883,,7.946775,0,2,0,0,1,-1,280.023423171768,-100.443576542761,,,,,,,,,,,,,,,,
1308,36.0821128,140.0794902,,358.357372,0,2,0,0,1,-1,280.194355673303,-99.2190621439626,,,,,,,,,,,,,,,,
1309,36.0821438,140.0794891,,15.968339,0,2,0,0,1,-1,280.095394752169,-95.7681579293831,,,,,,,,,,,,,,,,
1310,36.0821647,140.0794965,,358.611125,0,2,0,0,1,-1,280.761131864488,-93.4415805715082,,,,,,,,,,,,,,,,
1311,36.0821747,140.0794962,,8.485998,0,2,0,0,1,-1,280.734142521198,-92.3283856640131,,,,,,,,,,,,,,,,
1312,36.0821877,140.0794986,,2.203908,0,2,0,0,1,-1,280.950057259845,-90.8812322833994,,,,,,,,,,,,,,,,
1313,36.0821898,140.0794987,,6.615097,0,2,0,0,1,-1,280.959053706756,-90.6474613523745,,,,,,,,,,,,,,,,
1314,36.0822121,140.0795019,,358.984649,0,2,0,0,1,-1,281.246940025804,-88.1650367079407,,,,,,,,,,,,,,,,
1315,36.0822349,140.0795014,,12.006601,0,2,0,0,1,-1,281.201957788692,-85.6269523182507,,,,,,,,,,,,,,,,
1316,36.0822368,140.0795019,,5.402586,0,2,0,0,1,-1,281.246940025804,-85.4154452856447,,,,,,,,,,,,,,,,
1317,36.0822462,140.079503,,8.782952,0,2,0,0,1,-1,281.345900946938,-84.3690420718241,,,,,,,,,,,,,,,,
1318,36.0822666,140.0795069,,7.271992,0,2,0,0,1,-1,281.696762396919,-82.0981244599962,,,,,,,,,,,,,,,,
1319,36.0822685,140.0795072,,11.986830,0,2,0,0,1,-1,281.723751740208,-81.8866174273902,,,,,,,,,,,,,,,,
1320,36.0823039,140.0795165,,16.580768,0,2,0,0,1,-1,282.560421351505,-77.9459074531332,,,,,,,,,,,,,,,,
1321,36.0823096,140.0795186,,351.983520,0,2,0,0,1,-1,282.749346749419,-77.3113863561062,,,,,,,,,,,,,,,,
1322,36.0823469,140.0795121,,7.639841,0,2,0,0,1,-1,282.164577664413,-73.1591693492432,,,,,,,,,,,,,,,,
1323,36.082371,140.0795161,,0.650320,0,2,0,0,1,-1,282.524435563862,-70.4763696214128,,,,,,,,,,,,,,,,
1324,36.0824066,140.0795166,,1.310284,0,2,0,0,1,-1,282.569417800973,-66.513395748737,,,,,,,,,,,,,,,,
1325,36.0824172,140.0795169,,1.310284,0,2,0,0,1,-1,282.596407141706,-65.3334091459854,,,,,,,,,,,,,,,,
1326,36.0824172,140.0795169,,8.751262,0,2,0,0,1,-1,282.596407141706,-65.3334091459854,,,,,,,,,,,,,,,,
1327,36.0824193,140.0795173,,6.483788,0,2,0,0,1,-1,282.632392931907,-65.0996382157515,,,,,,,,,,,,,,,,
1328,36.0824257,140.0795182,,7.715098,0,2,0,0,1,-1,282.713360959219,-64.3871934742586,,,,,,,,,,,,,,,,
1329,36.082443,140.0795211,,344.736274,0,2,0,0,1,-1,282.974257934977,-62.4613662839677,,,,,,,,,,,,,,,,
1330,36.0824507,140.0795185,,7.358484,0,2,0,0,1,-1,282.740350302508,-61.6042062051253,,,,,,,,,,,,,,,,
1331,36.0824701,140.0795216,,357.011117,0,2,0,0,1,-1,283.019240172088,-59.4446080830187,,,,,,,,,,,,,,,,
1332,36.0825057,140.0795193,,5.131207,0,2,0,0,1,-1,282.812321880353,-55.4816342111338,,,,,,,,,,,,,,,,
1333,36.0825075,140.0795195,,9.423113,0,2,0,0,1,-1,282.830314776731,-55.2812591277373,,,,,,,,,,,,,,,,
1334,36.0825187,140.0795218,,0.464585,0,2,0,0,1,-1,283.03723306591,-54.0344808305201,,,,,,,,,,,,,,,,
1335,36.0825486,140.0795221,,9.546327,0,2,0,0,1,-1,283.0642224092,-50.7060280564533,,,,,,,,,,,,,,,,
1336,36.0825659,140.0795257,,0.696277,0,2,0,0,1,-1,283.388094518448,-48.7802008653715,,,,,,,,,,,,,,,,
1337,36.0825792,140.0795259,,11.208349,0,2,0,0,1,-1,283.40608741227,-47.2996516379205,,,,,,,,,,,,,,,,
1338,36.0826,140.079531,,359.461590,0,2,0,0,1,-1,283.864906232853,-44.9842062292549,,,,,,,,,,,,,,,,
1339,36.0826172,140.0795308,,10.386784,0,2,0,0,1,-1,283.846913336474,-43.0695109873825,,,,,,,,,,,,,,,,
1340,36.0826366,140.0795352,,359.455256,0,2,0,0,1,-1,284.242757023567,-40.9099128660669,,,,,,,,,,,,,,,,
1341,36.0826536,140.079535,,9.412779,0,2,0,0,1,-1,284.224764129745,-39.0174815226133,,,,,,,,,,,,,,,,
1342,36.0826614,140.0795366,,2.273418,0,2,0,0,1,-1,284.36870728799,-38.1491894945615,,,,,,,,,,,,,,,,
1343,36.0826899,140.079538,,13.167160,0,2,0,0,1,-1,284.494657552414,-34.9765840070535,,,,,,,,,,,,,,,,
1344,36.0827089,140.0795435,,0.000000,0,2,0,0,1,-1,284.989462163198,-32.8615136817845,,,,,,,,,,,,,,,,
1345,36.0827311,140.0795435,,14.141782,0,2,0,0,1,-1,284.989462163198,-30.3902209865601,,,,,,,,,,,,,,,,
1346,36.0827481,140.0795488,,0.604476,0,2,0,0,1,-1,285.466273877602,-28.4977896431065,,,,,,,,,,,,,,,,
1347,36.0827864,140.0795493,,2.313969,0,2,0,0,1,-1,285.511256114714,-24.2342531457313,,,,,,,,,,,,,,,,
1348,36.0827904,140.0795495,,12.440952,0,2,0,0,1,-1,285.529249008536,-23.7889751821005,,,,,,,,,,,,,,,,
1349,36.0828263,140.0795593,,11.422364,0,2,0,0,1,-1,286.410900859501,-19.7926054625874,,,,,,,,,,,,,,,,
1350,36.0828319,140.0795607,,3.227130,0,2,0,0,1,-1,286.536851123925,-19.1692163147698,,,,,,,,,,,,,,,,
1351,36.0828491,140.0795619,,6.471221,0,2,0,0,1,-1,286.644808491969,-17.2545210728974,,,,,,,,,,,,,,,,
1352,36.0828548,140.0795627,,0.453956,0,2,0,0,1,-1,286.716780072371,-16.6199999750794,,,,,,,,,,,,,,,,
1353,36.0828854,140.079563,,14.824154,0,2,0,0,1,-1,286.74376941566,-13.2136235573376,,,,,,,,,,,,,,,,
1354,36.0829025,140.0795686,,3.190112,0,2,0,0,1,-1,287.247570470798,-11.3100602646746,,,,,,,,,,,,,,,,
1355,36.0829141,140.0795694,,11.686913,0,2,0,0,1,-1,287.319542051199,-10.0187541714108,,,,,,,,,,,,,,,,
1356,36.0829309,140.0795737,,356.008038,0,2,0,0,1,-1,287.706389291381,-8.14858672558512,,,,,,,,,,,,,,,,
1357,36.0829668,140.0795706,,341.501024,0,2,0,0,1,-1,287.427499419244,-4.15221700607202,,,,,,,,,,,,,,,,
1358,36.0830011,140.0795564,,339.218953,0,2,0,0,1,-1,286.150003883743,-0.333958472327629,,,,,,,,,,,,,,,,
1359,36.0830241,140.0795456,,285.234490,2,2,0,0,1,-1,285.178387558555,2.22638981578119,,,,,,,,,,,,,,,,
1360,36.0830333,140.0795038,,279.612046,3,1,0,0,1,-1,281.417872527339,3.25052913118291,,,,,,,,,,,,,,,,
1361,36.0830395,140.0794585,,273.079488,3,1,0,0,1,-1,277.342481833786,3.940709974257,,,,,,,,,,,,,,,,
1362,36.0830414,140.0794148,,272.645708,3,1,0,0,1,-1,273.411034301035,4.15221700686299,,,,,,,,,,,,,,,,
1363,36.0830432,140.0793666,,278.558303,3,1,0,0,1,-1,269.074746631723,4.35259209025957,,,,,,,,,,,,,,,,
1364,36.0830486,140.0793222,,270.757408,3,1,0,0,1,-1,265.080323968039,4.9537173404493,,,,,,,,,,,,,,,,
1365,36.0830491,140.0792754,,278.011415,3,1,0,0,1,-1,260.869986563151,5.00937708570541,,,,,,,,,,,,,,,,
1366,36.0830539,140.0792332,,273.983414,3,1,0,0,1,-1,257.073485741735,5.54371064142962,,,,,,,,,,,,,,,,
1367,36.0830565,140.079187,,273.700797,3,1,0,0,1,-1,252.91712702087,5.83314131771055,,,,,,,,,,,,,,,,
1368,36.0830588,140.079143,,268.772561,3,1,0,0,1,-1,248.958690144829,6.08917614636324,,,,,,,,,,,,,,,,
1369,36.083058,140.0790968,,281.063011,3,1,0,0,1,-1,244.802331426521,6.00012055426985,,,,,,,,,,,,,,,,
1370,36.083065,140.0790525,,270.463377,3,1,0,0,1,-1,240.816905207191,6.77935698943733,,,,,,,,,,,,,,,,
1371,36.0830653,140.0790066,,280.155679,3,1,0,0,1,-1,236.687535829615,6.81275283706558,,,,,,,,,,,,,,,,
1372,36.0830718,140.0789617,,279.620386,3,1,0,0,1,-1,232.648130928819,7.53632952697695,,,,,,,,,,,,,,,,
1373,36.0830778,140.0789179,,279.518892,3,1,0,0,1,-1,228.707686946601,8.20424647163221,,,,,,,,,,,,,,,,
1374,36.0830836,140.0788751,,262.747696,3,1,0,0,1,-1,224.857207441162,8.84989951786863,,,,,,,,,,,,,,,,
1375,36.0830789,140.0788294,,280.570441,3,1,0,0,1,-1,220.745830957408,8.32669791135384,,,,,,,,,,,,,,,,
1376,36.0830854,140.0787863,,280.066550,3,1,0,0,1,-1,216.86836210868,9.05027460205618,,,,,,,,,,,,,,,,
1377,36.0830921,140.0787396,,271.135502,3,1,0,0,1,-1,212.66702115326,9.79611519038638,,,,,,,,,,,,,,,,
1378,36.0830928,140.0786959,,282.651991,3,1,0,0,1,-1,208.735573617952,9.87403883327035,,,,,,,,,,,,,,,,
1379,36.083101,140.0786507,,272.555228,3,1,0,0,1,-1,204.669179373867,10.7868586581599,,,,,,,,,,,,,,,,
1380,36.0831021,140.0786202,,267.771687,3,1,1,0,1,1,201.925262902394,10.9093100978815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,36.0831016,140.0786043,,273.065488,3,1,0,0,1,-1,200.494827759179,10.8536503526254,,,,,,,,,,,,,,,,
1382,36.0831035,140.0785604,,268.271350,3,1,0,0,1,-1,196.54538733005,11.0651573852314,,,,,,,,,,,,,,,,
1383,36.0831033,140.0785522,,274.512517,3,1,0,0,1,-1,195.807678639887,11.0428934868125,,,,,,,,,,,,,,,,
1384,36.0831061,140.0785083,,273.051612,3,1,0,0,1,-1,191.858238210757,11.3545880607213,,,,,,,,,,,,,,,,
1385,36.083108,140.0784642,,274.872528,3,1,0,0,1,-1,187.890804887806,11.5660950933273,,,,,,,,,,,,,,,,
1386,36.0831113,140.0784163,,275.261177,3,1,0,0,1,-1,183.581506561784,11.9334494132832,,,,,,,,,,,,,,,,
1387,36.0831145,140.0783733,,276.109135,3,1,0,0,1,-1,179.713034159967,12.2896717840297,,,,,,,,,,,,,,,,
1388,36.0831186,140.0783259,,276.018272,3,1,0,0,1,-1,175.448718071057,12.7460816960789,,,,,,,,,,,,,,,,
1389,36.0831224,140.0782813,,272.280877,3,1,0,0,1,-1,171.436302510994,13.1690957612909,,,,,,,,,,,,,,,,
1390,36.0831239,140.0782347,,280.918762,3,1,0,0,1,-1,167.243958002485,13.3360749970593,,,,,,,,,,,,,,,,
1391,36.0831309,140.0781898,,262.105089,3,1,0,0,1,-1,163.204553099132,14.1153114330177,,,,,,,,,,,,,,,,
1392,36.0831257,140.0781434,,275.142255,3,1,0,0,1,-1,159.030201484445,13.5364500804558,,,,,,,,,,,,,,,,
1393,36.0831289,140.0780994,,277.388956,3,1,0,0,1,-1,155.071764608404,13.8926724512023,,,,,,,,,,,,,,,,
1394,36.0831337,140.0780536,,280.271524,3,1,0,0,1,-1,150.951391680296,14.4270060069265,,,,,,,,,,,,,,,,
1395,36.0831401,140.0780099,,276.735489,3,1,0,0,1,-1,147.019944144989,15.1394507484194,,,,,,,,,,,,,,,,
1396,36.0831445,140.0779638,,268.400061,3,1,0,0,1,-1,142.872581873591,15.629256507306,,,,,,,,,,,,,,,,
1397,36.0831435,140.0779195,,281.392502,3,1,0,0,1,-1,138.887155656818,15.5179370167937,,,,,,,,,,,,,,,,
1398,36.0831506,140.0778759,,274.217985,3,1,0,0,1,-1,134.964704568421,16.3083054011706,,,,,,,,,,,,,,,,
1399,36.0831533,140.0778306,,273.983419,3,1,0,0,1,-1,130.889313877425,16.608868026661,,,,,,,,,,,,,,,,
1400,36.0831559,140.0777844,,272.862120,3,1,0,0,1,-1,126.732955156559,16.8982987029419,,,,,,,,,,,,,,,,
1401,36.0831567,140.0777646,,268.813627,2,2,1,0,1,1,124.951658563364,16.9873542950353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,36.0831563,140.0777407,,281.217087,2,2,0,0,1,-1,122.801507623809,16.9428264989886,,,,,,,,,,,,,,,,
1403,36.0831634,140.0776964,,273.275785,2,2,0,0,1,-1,118.816081407035,17.7331948833655,,,,,,,,,,,,,,,,
1404,36.0831655,140.077651,,271.260189,2,2,0,0,1,-1,114.731694266571,17.9669658143903,,,,,,,,,,,,,,,,
1405,36.0831663,140.077606,,278.119156,2,2,0,0,1,-1,110.683292916308,18.0560214064837,,,,,,,,,,,,,,,,
1406,36.0831712,140.0775635,,234.772351,2,2,0,0,1,-1,106.859802751602,18.6014869114174,,,,,,,,,,,,,,,,
1407,36.0831603,140.0775444,,187.008316,2,2,0,0,1,-1,105.141481289339,17.3881044618285,,,,,,,,,,,,,,,,
1408,36.0831248,140.077539,,198.486310,2,2,0,0,1,-1,104.655673128024,13.436262539153,,,,,,,,,,,,,,,,
1409,36.0830912,140.0775251,,192.899236,2,2,0,0,1,-1,103.405166933256,9.69592764829261,,,,,,,,,,,,,,,,
1410,36.0830545,140.0775147,,189.506403,2,2,0,0,1,-1,102.469536398268,5.61050233589514,,,,,,,,,,,,,,,,
1411,36.0830212,140.0775078,,183.728955,2,2,0,0,1,-1,101.848781525618,1.90356329266297,,,,,,,,,,,,,,,,
1412,36.082984,140.0775048,,180.885534,2,2,0,0,1,-1,101.578888100392,-2.2375217649906,,,,,,,,,,,,,,,,
1413,36.0829474,140.0775041,,181.825474,2,2,0,0,1,-1,101.515912969458,-6.31181512738768,,,,,,,,,,,,,,,,
1414,36.0829119,140.0775027,,189.701395,2,2,0,0,1,-1,101.389962705035,-10.2636570508541,,,,,,,,,,,,,,,,
1415,36.0828755,140.077495,,189.842402,2,2,0,0,1,-1,100.697236251983,-14.3156865156233,,,,,,,,,,,,,,,,
1416,36.0828387,140.0774871,,182.744778,2,2,0,0,1,-1,99.9865169025531,-18.4122437772302,,,,,,,,,,,,,,,,
1417,36.0828033,140.077485,,188.461047,2,2,0,0,1,-1,99.7975915071962,-22.3529537506962,,,,,,,,,,,,,,,,
1418,36.0827669,140.0774783,,174.185418,2,2,0,0,1,-1,99.1948295283678,-26.4049832162564,,,,,,,,,,,,,,,,
