label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
115,36.0833047,140.0757732,0,173.891068,27893.188322,44639.669069,-221.510483,0.000000000,0.000000000,-0.668423862,0.743780573,2,2,0,0,0,-1,-54.2035958574428,33.4626389327653,-53.7767285579691,32.0216431960938,9.76357309049546,1.50289201357432
116,36.0832677,140.0757781,0,121.195910,27893.642722,44635.565042,-221.483651,0.000000000,0.000000000,-0.268885443,0.963172164,2,2,0,0,0,-1,-53.7627699332386,29.3438177735305,-53.4446874893463,27.9650785499429,9.47598757222663,1.41495522465245
117,36.083247,140.0758204,0,84.188691,27897.459890,44633.280239,-221.484285,0.000000000,0.000000000,0.050691503,0.998714359,2,2,0,0,0,-1,-49.9572726623544,27.0395043140744,-49.7749111996873,26.2170241818503,8.43759193345436,0.842454313876734
118,36.0832508,140.0758666,0,71.938510,27901.619667,44633.714998,-221.505513,0.000000000,0.000000000,0.156964438,0.987604255,2,2,0,0,0,-1,-45.800913944046,27.4625183792864,-45.8294557840983,26.966998844945,7.77838145910856,0.496340856214232
119,36.0832615,140.0759072,0,97.614903,27905.272626,44634.913773,-221.529893,0.000000000,0.000000000,-0.066403667,0.997792841,2,2,0,0,0,-1,-42.1483562808752,28.6536369304564,-42.0235547846897,28.2963467824107,7.22662499618531,0.378459592744899
120,36.0832568,140.0759507,0,107.675738,27909.192224,44634.404633,-221.543449,0.000000000,0.000000000,-0.153638961,0.988127051,2,2,0,0,0,-1,-38.2349016419461,28.1304353239416,-37.9585253090469,27.578933599152,6.79994642214738,0.616877645755369
121,36.0832457,140.0759938,0,127.489205,27913.078057,44633.185253,-221.551873,0.000000000,0.000000000,-0.321350259,0.946960406,2,2,0,0,0,-1,-34.3574327932177,26.8947889759339,-34.1750875521941,26.2170900469658,6.41492262746141,0.701801699377
122,36.0832245,140.076028,0,123.879129,27916.165860,44630.842678,-221.548925,0.000000000,0.000000000,-0.291362833,0.956612617,2,2,0,0,0,-1,-31.2806477681425,24.5348157712217,-30.9858997362525,23.7664131669528,5.89141237720507,0.822993903106336
123,36.0832035,140.0760667,0,113.269109,27919.658899,44628.523575,-221.547916,0.000000000,0.000000000,-0.201668656,0.979453803,2,2,0,0,0,-1,-27.7990226065067,22.1971064641373,-27.3847710013858,21.9797240751186,4.79827947526658,0.467824214209469
124,36.083188,140.0761113,0,130.035256,27923.681393,44626.816415,-221.553521,0.000000000,0.000000000,-0.342309239,0.939587348,2,2,0,0,0,-1,-23.7866070464438,20.471654357243,-23.6838258278843,20.413947739201,4.29034892947704,0.117872951326466
125,36.0831641,140.0761465,0,98.053504,27926.860224,44624.174543,-221.548878,0.000000000,0.000000000,-0.070222239,0.997531371,2,2,0,0,0,-1,-20.6198575445886,17.8111185270405,-20.6912086255469,17.6587510178573,3.90958100065639,0.168246350951794
126,36.083159,140.0761911,0,97.132208,27930.879044,44623.621342,-221.562573,0.000000000,0.000000000,-0.062200079,0.998063700,2,2,0,0,0,-1,-16.6074419845256,17.243389123688,-16.6950594140299,17.0730692422593,3.47289267848799,0.191535051525352
127,36.0831545,140.0762356,0,77.501819,27934.888644,44623.134688,-221.576697,0.000000000,0.000000000,0.108851095,0.994058066,2,2,0,0,0,-1,-12.6040228713736,16.742451415592,-12.6926585203899,16.7286915170269,2.96681172999729,0.089697341571834
128,36.0831624,140.0762797,0,121.662556,27938.857831,44624.023792,-221.600304,0.000000000,0.000000000,-0.272805485,0.962069211,2,2,0,0,0,-1,-8.63658954842214,17.6218753928533,-8.64030858566713,16.3153421719694,3.41852667960278,1.30653851397928
129,36.0831468,140.076311,0,173.114299,27941.682467,44622.301762,-221.600576,0.000000000,0.000000000,-0.663366762,0.748294420,2,2,0,0,0,-1,-5.82070149654809,15.8852913367496,-6.04312569468117,14.3376470085939,3.2972250021174,1.56354580693621
130,36.0831033,140.0763175,0,142.455989,27942.283299,44617.476970,-221.569341,0.000000000,0.000000000,-0.441944197,0.897042545,2,2,0,0,0,-1,-5.23593241409848,11.0428934868125,-5.33320891918925,10.2949405332948,2.15010545819642,0.754252172100643
138,36.0830727,140.0763466,0,80.752673,27944.915097,44614.089956,-221.557088,0.000000000,0.000000000,0.080610593,0.996745671,2,2,0,0,0,-1,-2.61796620704924,7.63651706827975,-2.16483502957659,8.61406745488971,0.928174711493948,1.07746583349962
139,36.0830787,140.0763922,0,98.717068,27949.020061,44614.768673,-221.579817,0.000000000,0.000000000,-0.075997423,0.997108014,2,2,0,0,0,-1,1.48441382723673,8.30443401372598,1.8001041150363,9.163102762341,1.39984260253805,0.914861944590031
140,36.083073,140.0764382,0,90.479004,27953.165193,44614.149306,-221.593615,0.000000000,0.000000000,-0.004180086,0.999991263,2,2,0,0,0,-1,5.62277965172329,7.669912915908,5.83208627318445,8.80748917742851,2.13429723842176,1.15667152319164
141,36.0830727,140.0764826,0,85.729690,27957.164306,44614.128654,-221.610979,0.000000000,0.000000000,0.037256860,0.999305722,2,2,0,0,0,-1,9.61720231796441,7.63651706827975,9.88629067053828,8.8062703122395,2.65370364881355,1.20030462518699
142,36.0830755,140.076529,0,95.162027,27961.342456,44614.452541,-221.631546,0.000000000,0.000000000,-0.045031950,0.998985547,2,2,0,0,0,-1,13.7915539326516,7.94821164297952,13.9226835894985,9.06904213805933,3.19957650364993,1.12847507088355
143,36.0830722,140.0765742,0,82.838342,27965.414685,44614.099249,-221.646901,0.000000000,0.000000000,0.062456579,0.998047682,2,2,0,0,0,-1,17.8579481767369,7.58085732302364,17.9303463208286,8.62144078023326,3.65337801398263,1.04309895153156
144,36.0830768,140.0766195,0,69.590912,27969.493123,44614.622550,-221.668436,0.000000000,0.000000000,0.177162794,0.984181561,2,2,0,0,0,-1,21.9333388702902,8.09292698111999,22.0499040485725,8.95548810380245,4.02894546309988,0.870401706771775
145,36.0830811,140.0766338,0,26.277451,27970.779568,44615.103738,-221.677449,0.000000000,0.000000000,0.527864405,0.849328659,2,2,0,0,0,-1,23.219830855259,8.57160079158808,23.3745099839739,9.65733874192207,4.42901527697939,1.0967007475403
146,36.083114,140.0766539,0,51.033378,27972.578274,44618.759956,-221.710989,0.000000000,0.000000000,0.333532274,0.942738682,2,2,0,0,0,-1,25.0281167917442,12.2340120387736,25.2110414814235,13.2579519724527,4.74722233545623,1.04015115722522
147,36.0831274,140.0766744,0,96.704367,27974.419915,44620.252621,-221.729533,0.000000000,0.000000000,-0.058473267,0.998288975,2,2,0,0,0,-1,26.8723885184299,13.725693214643,27.3537854327504,14.6361015368283,4.86833850551558,1.0298477082664
148,36.0831236,140.0767144,0,98.465462,27978.023967,44619.842375,-221.742444,0.000000000,0.000000000,-0.073807915,0.997272476,2,2,0,0,0,-1,30.4709674950214,13.302679150222,31.3545239312029,13.9772241596798,5.02793248095144,1.11161276787473
149,36.0831185,140.0767568,0,94.569698,27981.844642,44619.288570,-221.755299,0.000000000,0.000000000,-0.039867569,0.999204972,2,2,0,0,0,-1,34.2854612128165,12.7349497468695,35.4708225239515,13.378698845461,5.47800844670921,1.34888633319238
150,36.0831158,140.0767986,0,96.549316,27985.610427,44619.000893,-221.769784,0.000000000,0.000000000,-0.057122453,0.998367180,2,2,0,0,0,-1,38.0459762440323,12.4343871221701,39.5202565535353,12.9913917668434,5.9010129073038,1.57599384680775
151,36.0831113,140.0768471,0,98.177127,27989.980303,44618.515404,-221.785530,0.000000000,0.000000000,-0.071298349,0.997455034,2,2,0,0,0,-1,42.4092532540764,11.9334494132832,43.5980809348662,12.504639049206,6.50846604289468,1.31892716053522
152,36.0831059,140.0768936,0,91.600922,27994.170364,44617.929486,-221.799786,0.000000000,0.000000000,-0.013970226,0.999902412,2,2,0,0,0,-1,46.5926013182314,11.3323241630935,47.6579009629062,12.0031282480513,7.17687396742153,1.2589048627042
153,36.0831048,140.0769423,0,18.250889,27998.557049,44617.821313,-221.818260,0.000000000,0.000000000,0.586012567,0.810301963,2,2,0,0,0,-1,50.9738712220973,11.2098727233718,51.6554646851534,11.7416460554494,7.64738379462156,0.864495532428987
154,36.0831396,140.0769565,0,18.419519,27999.823671,44621.686673,-221.850944,0.000000000,0.000000000,0.584819514,0.811163446,2,2,0,0,0,-1,52.2513667601553,15.0837910023723,52.9803257347508,15.6189175668283,7.89927094311058,0.904290675960926
155,36.083176,140.0769715,0,88.519883,28001.161778,44625.729792,-221.885193,0.000000000,0.000000000,0.012916098,0.999916584,2,2,0,0,0,-1,53.6008338760575,19.1358204679325,54.5231840820964,19.4385692456929,7.93592046325859,0.970766050609231
156,36.0831769,140.0770146,0,94.705322,28005.043372,44625.841941,-221.903003,0.000000000,0.000000000,-0.041050143,0.999157088,2,2,0,0,0,-1,57.4783027247859,19.2360080092353,58.5512397074999,19.1900285584393,8.09477844487103,1.07392172841924
157,36.0831739,140.0770597,0,92.384544,28009.106484,44625.521928,-221.918578,0.000000000,0.000000000,-0.020807570,0.999783499,2,2,0,0,0,-1,61.5357005245173,18.9020495369077,62.5284332861262,18.6557429561204,8.44526687797436,1.02283198410624
158,36.0831725,140.0771013,0,91.865020,28012.853793,44625.378450,-221.934009,0.000000000,0.000000000,-0.016274651,0.999867559,2,2,0,0,0,-1,65.2782226593542,18.7462022495578,66.5354233372147,18.3059653542822,8.72999564511721,1.33205182645976
159,36.0831713,140.0771469,0,93.469502,28016.961300,44625.258306,-221.951187,0.000000000,0.000000000,-0.030272491,0.999541683,2,2,0,0,0,-1,69.3806026961972,18.6126188606268,70.6273358209239,17.9784008291623,9.09352166730264,1.39877660679807
160,36.0831691,140.0771918,0,91.145964,28021.006116,44625.027007,-221.967312,0.000000000,0.000000000,-0.010000256,0.999949996,2,2,0,0,0,-1,73.4200075969928,18.3677159811835,74.6951529627125,17.6279477066159,9.53295274648101,1.47419564636895
161,36.0831684,140.0772351,0,97.412771,28024.906291,44624.961690,-221.983970,0.000000000,0.000000000,-0.064643524,0.997908420,2,2,0,0,0,-1,77.3154693421,18.2897923375086,78.7620282071093,17.3303926449976,9.83719442133723,1.73579385870761
162,36.0831637,140.0772798,0,89.999998,28028.933981,44624.452944,-221.998077,0.000000000,0.000000000,0.000000017,1.000000000,2,2,0,0,0,-1,81.3368813490739,17.7665907309938,82.7514703961812,16.6390486669699,10.2139022420296,1.80898128192056
163,36.0831637,140.0772853,0,87.975223,28029.429353,44624.454514,-222.000263,0.000000000,0.000000000,0.017668593,0.999843898,2,2,1,0,0,-1,81.8316859598574,17.7665907309938,83.1338973424397,16.5703452609284,10.2164026106649,1.76826403842264
164,36.0831648,140.0773238,0,69.212424,28032.896565,44624.587553,-222.016418,0.000000000,0.000000000,0.180412506,0.983591037,2,2,0,0,0,-1,85.2953182251144,17.8890421707154,86.8069887110217,16.5036578008176,10.4985469512822,2.05047250903795
165,36.0831779,140.0773665,0,63.611894,28036.737800,44626.053279,-222.043572,0.000000000,0.000000000,0.228249817,0.973602599,2,2,0,0,0,-1,89.1368012836423,19.3473274997476,90.7042037782056,17.7539932436214,10.8338406090326,2.23505360824039
166,36.0831945,140.0774079,0,74.930815,28040.460703,44627.906987,-222.072932,0.000000000,0.000000000,0.131124756,0.991365875,2,2,0,0,0,-1,92.8613305272143,21.1952310471544,94.3128513694195,19.5345756431067,11.3075967453646,2.20560402755089
167,36.0832039,140.0774511,0,67.019311,28044.348284,44628.962318,-222.097414,0.000000000,0.000000000,0.199202794,0.979958288,2,2,0,0,0,-1,96.7477958228537,22.241634260975,98.1459961198271,20.7858625745929,12.0639587233372,2.01847350077433
168,36.0832185,140.0774937,0,94.279480,28048.179975,44630.594456,-222.125702,0.000000000,0.000000000,-0.037336828,0.999302738,2,2,0,0,0,-1,100.580282434471,23.8668988265664,101.932370732517,22.2249778742549,12.4349223481625,2.12698076609851
169,36.0832157,140.07754,0,81.265194,28052.351097,44630.296997,-222.141937,0.000000000,0.000000000,0.076151768,0.997096238,2,2,0,0,0,-1,104.745637602247,23.5552042518666,106.007166066547,21.9527225811402,13.0422774535619,2.03946109824446
170,36.0832213,140.0775851,0,99.154304,28056.411153,44630.931238,-222.164228,0.000000000,0.000000000,-0.079801430,0.996810780,2,2,0,0,0,-1,108.803035399421,24.1785934004752,109.90869181747,22.8846973310808,13.927443343969,1.70195274704321
171,36.0832157,140.0776281,0,87.902511,28060.286047,44630.322160,-222.176979,0.000000000,0.000000000,0.018303022,0.999832486,2,2,0,0,0,-1,112.671507801239,23.5552042518666,113.914765819288,22.3940051947685,14.5644208079571,1.70119773972605
172,36.0832171,140.0776754,0,86.964422,28064.545744,44630.491013,-222.196885,0.000000000,0.000000000,0.026487317,0.999649149,2,2,0,0,0,-1,116.926827443238,23.7110515392165,118.014761623129,22.5020338183155,15.1103737180041,1.62644539694035
173,36.083218,140.0776964,0,90.267524,28066.436842,44630.596874,-222.205940,0.000000000,0.000000000,-0.002334585,0.999997275,2,2,1,0,0,-1,118.816081407035,23.8112390805193,119.650453556666,22.6451311081495,15.4321166363252,1.43387052668804
174,36.0832179,140.0777229,0,93.341863,28068.823667,44630.593350,-222.216407,0.000000000,0.000000000,-0.029159123,0.999574782,2,2,0,0,0,-1,121.200139979059,23.8001071321009,122.081960697845,22.5065402006637,15.6254070364274,1.56554245748496
175,36.0832158,140.0777674,0,107.226291,28072.832419,44630.373057,-222.232483,0.000000000,0.000000000,-0.149762192,0.988722047,2,2,0,0,0,-1,125.203559092211,23.5663362010761,126.135549362081,22.3853455371169,16.2748632021903,1.50444169428092
176,36.0832049,140.0778109,0,93.669932,28076.754232,44629.176055,-222.241323,0.000000000,0.000000000,-0.032020724,0.999487205,2,2,0,0,0,-1,129.11701373114,22.3529537514872,129.984952660574,21.0914508787489,16.7105035574695,1.53124376999687
177,36.0832025,140.0778572,0,92.351421,28080.925213,44628.922992,-222.257888,0.000000000,0.000000000,-0.020518579,0.999789472,2,2,0,0,0,-1,133.28236889636,22.0857869736251,134.010596337952,20.8950805332214,17.3534364105119,1.3957424668995
178,36.083201,140.0779024,0,85.910711,28084.996800,44628.769479,-222.274717,0.000000000,0.000000000,0.035678205,0.999363330,2,2,0,0,0,-1,137.348763143002,21.9188077370658,138.017973618795,20.7034920697752,17.8846063884503,1.38738416888511
179,36.0832036,140.0779474,0,88.209503,28089.048915,44629.070834,-222.294657,0.000000000,0.000000000,0.015624398,0.999877932,2,2,0,0,0,-1,141.397164493265,22.2082384133467,142.069812873905,21.13093808545,18.580079870282,1.2700519046339
180,36.0832048,140.0779949,0,92.084254,28093.326696,44629.217567,-222.314506,0.000000000,0.000000000,-0.018187545,0.999834593,2,2,0,0,0,-1,145.670477029086,22.3418218022778,146.11800474777,21.196520862281,19.1115074679071,1.22963218164942
181,36.0832035,140.0780391,0,92.706372,28097.308144,44629.085964,-222.331101,0.000000000,0.000000000,-0.023615356,0.999721119,2,2,0,0,0,-1,149.646906798949,22.1971064641373,150.182720726728,20.9403439490893,19.5351474663852,1.36621688777132
182,36.0832018,140.0780836,0,95.924922,28101.316755,44628.910066,-222.347506,0.000000000,0.000000000,-0.051681664,0.998663610,2,2,0,0,0,-1,153.650325912101,22.0078633299501,154.187304878527,20.7338025914252,20.0615858165969,1.382597980555
183,36.0831979,140.0781301,0,96.273109,28105.506284,44628.490636,-222.363001,0.000000000,0.000000000,-0.054715865,0.998501965,2,2,0,0,0,-1,157.833673973699,21.5737173163197,158.226566701406,20.2924481724054,20.6263250929977,1.34015495918651
184,36.083194,140.078174,0,98.976414,28109.461638,44628.070464,-222.377462,0.000000000,0.000000000,-0.078253902,0.996933462,2,2,0,0,0,-1,161.783114402829,21.1395713018983,162.264077890317,19.8884788736327,21.1854340952267,1.3403574673795
185,36.0831886,140.0782163,0,100.719796,28113.273418,44627.483401,-222.390122,0.000000000,0.000000000,-0.093411485,0.995627588,2,2,0,0,0,-1,165.588611671156,20.5384460517086,166.216459047372,19.2198536143497,21.625171006614,1.46043772331483
186,36.0831817,140.0782614,0,89.840670,28117.337922,44626.730704,-222.402735,0.000000000,0.000000000,0.001390416,0.999999033,2,2,0,0,0,-1,169.646009470887,19.7703415649595,170.162734235474,18.3965616683915,22.1188037365089,1.46774510271785
187,36.0831818,140.0783059,0,93.726111,28121.345893,44626.754538,-222.420552,0.000000000,0.000000000,-0.032510723,0.999471387,2,2,0,0,0,-1,173.649428584039,19.781473514169,174.169209566306,18.3539884467697,22.6138208268844,1.51917276409727
188,36.0831794,140.0783515,0,79.071528,28125.453829,44626.501296,-222.436867,0.000000000,0.000000000,0.095224408,0.995455831,2,2,0,0,0,-1,177.751808618325,19.5143067363069,178.230756362047,18.0840805080333,23.1709628942053,1.50828976170307
189,36.0831865,140.078397,0,85.697830,28129.549375,44627.302121,-222.460530,0.000000000,0.000000000,0.037534697,0.999295325,2,2,0,0,0,-1,181.8451922057,20.3046751206837,182.317893856711,18.7614861182663,23.6293033417899,1.61396380010554
190,36.0831894,140.0784447,0,96.949076,28133.844564,44627.637557,-222.481808,0.000000000,0.000000000,-0.060604967,0.998161830,2,2,0,0,0,-1,186.1364976379,20.627501643802,186.508345536228,18.9804643904139,24.1204808640803,1.68849121215917
191,36.0831848,140.0784914,0,94.630946,28138.052358,44627.140530,-222.496860,0.000000000,0.000000000,-0.040401628,0.999183521,2,2,0,0,0,-1,190.33783859332,20.1154319864966,190.523209573174,18.3992901293776,24.6255664864883,1.72612435065602
192,36.0831819,140.0785357,0,96.309778,28142.043385,44626.831445,-222.512278,0.000000000,0.000000000,-0.055035380,0.998484405,2,2,0,0,0,-1,194.32326481265,19.7926054633784,194.597119926945,17.9697520239184,25.0582141399616,1.84330987231584
193,36.0831798,140.0785592,0,99.660336,28144.160721,44626.605167,-222.520022,0.000000000,0.000000000,-0.084202516,0.996448662,2,2,1,0,0,-1,196.437429962005,19.5588345323535,196.748631111296,17.8786838669022,25.486955890128,1.70872830313559
194,36.0831772,140.0785781,0,92.724713,28145.863925,44626.322094,-222.525542,0.000000000,0.000000000,-0.023775366,0.999717326,2,2,0,0,0,-1,198.137758527888,19.2694038568636,198.582418042206,17.4715508680623,25.5968948049303,1.8520252301239
195,36.0831755,140.0786223,0,89.242591,28149.845518,44626.146132,-222.541859,0.000000000,0.000000000,0.006609592,0.999978156,2,2,0,0,0,-1,202.114188300308,19.0801607218855,202.640918112489,17.3979951988957,26.2554223066059,1.76270392913147
196,36.083176,140.0786691,0,99.346578,28154.060502,44626.215023,-222.560925,0.000000000,0.000000000,-0.081473872,0.996675478,2,2,0,0,0,-1,206.324525702638,19.1358204679325,206.660018588778,17.5351775459599,26.9171846121023,1.63542448321874
197,36.0831704,140.0787112,0,95.264633,28157.854343,44625.605729,-222.573377,0.000000000,0.000000000,-0.045926430,0.998944825,2,2,0,0,0,-1,210.112030077144,18.512431319324,210.615132973095,16.8854724586455,27.4030236344295,1.70297024585139
198,36.0831669,140.0787582,0,95.967276,28162.088768,44625.230853,-222.589420,0.000000000,0.000000000,-0.052050775,0.998644440,2,2,0,0,0,-1,214.340360375853,18.1228131009493,214.637045055197,16.5070162095696,27.9915899089848,1.64280899472512
199,36.0831632,140.078802,0,94.620559,28166.035048,44624.832869,-222.604032,0.000000000,0.000000000,-0.040311058,0.999187179,2,2,0,0,0,-1,218.280804358072,17.7109309857377,218.641927531334,16.133406281951,28.5666334381676,1.6183306637779
200,36.0831603,140.0788464,0,85.725606,28170.035083,44624.523825,-222.619508,0.000000000,0.000000000,0.037292475,0.999304394,2,2,0,0,0,-1,222.275227024313,17.3881044618285,222.645752634426,15.8013341023462,29.1030151716625,1.62945678110258
201,36.083163,140.0788911,0,92.459085,28174.060141,44624.836229,-222.639460,0.000000000,0.000000000,-0.021457918,0.999769752,2,2,0,0,0,-1,226.296639031287,17.6886670873188,226.736347434826,16.0847840783367,29.6412763277399,1.66306469707106
202,36.0831614,140.0789372,0,101.359016,28178.212827,44624.671921,-222.656631,0.000000000,0.000000000,-0.098963859,0.995091028,2,2,0,0,0,-1,230.444001302685,17.5105559023411,230.76365990573,15.9642673761597,30.266494211163,1.57898379621235
203,36.0831545,140.0789797,0,95.341072,28182.043162,44623.918508,-222.668246,0.000000000,0.000000000,-0.046592772,0.998913967,2,2,0,0,0,-1,234.267491467391,16.742451415592,234.776010189158,15.1825945152272,30.7735546397203,1.64065378431992
204,36.0831511,140.0790247,0,98.569258,28186.097418,44623.554164,-222.683584,0.000000000,0.000000000,-0.074711205,0.997205213,2,2,0,0,0,-1,238.315892817654,16.3639651464267,238.803177234054,14.8139210303889,31.3367139190731,1.62483318040026
205,36.0831459,140.0790674,0,93.177967,28189.945160,44622.989440,-222.696606,0.000000000,0.000000000,-0.027729439,0.999615465,2,2,0,0,0,-1,242.157375876182,15.7851037946558,242.820598466855,14.2089509149491,31.8385096490614,1.71000646343407
206,36.0831438,140.0791142,0,97.053763,28194.161074,44622.769861,-222.713678,0.000000000,0.000000000,-0.061516828,0.998106046,2,2,0,0,0,-1,246.36771328107,15.551332863631,246.877345731069,14.0960088387967,32.5332380838721,1.54197705928211
207,36.0831396,140.0791562,0,97.640041,28197.945413,44622.315896,-222.727202,0.000000000,0.000000000,-0.066622552,0.997778250,2,2,0,0,0,-1,250.146221208664,15.0837910023723,250.861594328842,13.5843888673915,33.0114964030993,1.66131437827354
208,36.0831347,140.0792014,0,96.992232,28202.018219,44621.785182,-222.741464,0.000000000,0.000000000,-0.060980877,0.998138935,2,2,0,0,0,-1,254.21261545275,14.5383254974387,254.929035746876,13.1028689474167,33.6320697515311,1.60430469201995
209,36.0831302,140.0792468,0,92.636127,28206.108896,44621.298909,-222.756120,0.000000000,0.000000000,-0.023002519,0.999735407,2,2,0,0,0,-1,258.297002593214,14.0373877893428,259.016033976407,12.7164837685844,34.3062104629278,1.50392604940298
210,36.0831286,140.0792898,0,91.728640,28209.982375,44621.133726,-222.772072,0.000000000,0.000000000,-0.015084658,0.999886220,2,2,0,0,0,-1,262.165474995031,13.859276603574,263.012207297748,12.5018127189757,34.8061324875925,1.59989493106666
211,36.0831275,140.0793349,0,91.981243,28214.044818,44621.024626,-222.789255,0.000000000,0.000000000,-0.017288745,0.999850538,2,2,0,0,0,-1,266.222872792206,13.7368251638524,267.037817341189,12.4613653080528,35.4446018991473,1.51358265769455
212,36.0831262,140.0793814,0,94.220099,28218.233427,44620.893738,-222.806845,0.000000000,0.000000000,-0.036818987,0.999321951,2,2,0,0,0,-1,270.406220853804,13.5921098257119,271.108271615377,12.3335216291886,36.0320025185149,1.44115215027867
213,36.0831236,140.079425,0,104.999874,28222.161305,44620.617775,-222.822268,0.000000000,0.000000000,-0.130525102,0.991445005,2,2,0,0,0,-1,274.328671939644,13.302679150222,275.119412473401,12.139407899516,36.6694634431192,1.40658117236303
214,36.0831147,140.0794661,0,118.762809,28225.866265,44619.642064,-222.831796,0.000000000,0.000000000,-0.248375518,0.968663823,2,2,0,0,0,-1,278.026211839926,12.3119356816575,279.073006163303,11.1179500910463,37.1571520050803,1.58788536930156
215,36.083097,140.079506,0,129.478829,28229.466291,44617.689587,-222.834007,0.000000000,0.000000000,-0.337742828,0.941238430,2,2,0,0,0,-1,281.615794369607,10.341580694529,282.663058615505,9.29061555194332,37.7908885404837,1.48367453697462
216,36.0830741,140.0795404,0,149.801453,28232.572806,44615.158552,-222.829978,0.000000000,0.000000000,-0.498498732,0.866890428,2,2,0,0,0,-1,284.710572291061,7.79236435562964,285.889525419322,6.80897279650253,38.2925197437401,1.53524898215235
217,36.0830423,140.0795633,0,175.990996,28234.646726,44611.636694,-222.814432,0.000000000,0.000000000,-0.681940892,0.731407287,2,2,0,0,0,-1,286.770758756393,4.25240454816579,288.043536132813,3.35838111911942,38.6785409388045,1.55539067169949
218,36.0830054,140.0795665,0,177.961546,28234.948137,44607.543291,-222.787040,0.000000000,0.000000000,-0.694416939,0.719572869,2,2,0,0,0,-1,287.058645075441,0.144715338140468,288.354287187079,-0.719084742178707,38.7655964949358,1.55718947472988
219,36.0829668,140.0795682,0,188.448247,28235.115053,44603.260830,-222.757730,0.000000000,0.000000000,-0.757270101,0.653101825,2,2,0,0,0,-1,287.211584680597,-4.15221700607202,288.484148879576,-4.79651018540889,39.0267253883835,1.42637068865819
220,36.0829298,140.0795614,0,185.287962,28234.515821,44599.153458,-222.726264,0.000000000,0.000000000,-0.738972726,0.673735341,2,2,0,0,0,-1,286.599826254858,-8.27103816609773,288.173116340733,-8.8895482530559,39.0403851063808,1.69050182548928
221,36.082894,140.0795573,0,184.783699,28234.159343,44595.180010,-222.696813,0.000000000,0.000000000,-0.736000792,0.676980675,2,2,0,0,0,-1,286.230971911055,-12.2562759364014,287.611354925209,-12.893785286589,38.9844543813094,1.5204852637704
222,36.0828602,140.0795538,0,179.135714,28233.856190,44591.428649,-222.669158,0.000000000,0.000000000,-0.701753495,0.712419843,2,2,0,0,0,-1,285.916096248717,-16.0188747248897,287.389974533973,-16.8922168375388,38.7685646475401,1.71319690796967
223,36.0828227,140.0795545,0,189.824958,28233.932646,44587.267954,-222.640313,0.000000000,0.000000000,-0.765061673,0.643957015,2,2,0,0,0,-1,285.979071382208,-20.1933556293806,287.448478585428,-20.9797869042573,38.9214725545738,1.66662283645073
224,36.0827863,140.0795467,0,185.625623,28233.243130,44583.226868,-222.608922,0.000000000,0.000000000,-0.740954776,0.671554927,2,2,0,0,0,-1,285.277348479688,-24.2453850949407,286.756216544215,-24.9716772745686,38.9520275523477,1.64758947631586
225,36.0827502,140.0795423,0,189.156851,28232.859737,44579.220047,-222.579128,0.000000000,0.000000000,-0.761294207,0.648406609,2,2,0,0,0,-1,284.881504792596,-28.2640187120817,286.326292289255,-29.0571541641743,38.898545238078,1.64817315712558
226,36.0827136,140.079535,0,184.213527,28232.215325,44575.156914,-222.547788,0.000000000,0.000000000,-0.732623250,0.680634391,2,2,0,0,0,-1,284.224764129745,-32.3383120752698,285.799761249392,-33.0532760285929,38.9959485362218,1.72967898219551
227,36.0826774,140.0795317,0,184.063908,28231.931042,44571.139313,-222.518362,0.000000000,0.000000000,-0.731733940,0.681590376,2,2,0,0,0,-1,283.927881363786,-36.3680776416201,285.675567225717,-37.0675713308107,39.102214693809,1.88247106039092
228,36.082641,140.0795285,0,185.014520,28231.655838,44567.099550,-222.488823,0.000000000,0.000000000,-0.737362936,0.675496781,2,2,0,0,0,-1,283.639995044738,-40.4201071071803,285.365232947448,-41.1037853825719,39.1736873846422,1.85576447998956
229,36.082606,140.0795247,0,188.686321,28231.326091,44563.214955,-222.460133,0.000000000,0.000000000,-0.758625342,0.651527122,2,2,0,0,0,-1,283.298130044225,-44.3162892845997,285.208463482576,-45.2036464423004,39.0854589312933,2.10636572584283
230,36.0825695,140.0795178,0,181.003793,28230.717669,44559.163032,-222.429041,0.000000000,0.000000000,-0.713273649,0.700885655,2,2,0,0,0,-1,282.677375169018,-48.3794506985783,284.732612191372,-49.2484173509203,39.1808191458036,2.23139020813009
231,36.0825326,140.079517,0,186.300992,28230.658806,44555.068480,-222.400082,0.000000000,0.000000000,-0.744899832,0.667176318,2,2,0,0,0,-1,282.605403588617,-52.4871399086036,284.554114544733,-53.2817199658455,39.3403236128368,2.10447899914757
232,36.0824982,140.0795123,0,181.939402,28230.247782,44551.250200,-222.371505,0.000000000,0.000000000,-0.718972352,0.695038673,2,2,0,0,0,-1,282.182570560791,-56.3165303923484,284.071600918241,-57.2627731999046,39.2481214843133,2.11277332958833
233,36.0824624,140.0795108,0,180.266117,28230.125478,44547.277500,-222.343124,0.000000000,0.000000000,-0.708746993,0.705462756,2,2,0,0,0,-1,282.0476238469,-60.3017681626521,284.016604045386,-61.2943356989687,39.3517761091183,2.20501096055754
