label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1073,36.0807357,140.0806713,0,60.545143,28335.269368,44356.021775,-221.471510,0.000000000,0.000000000,0.254220964,0.967146164,2,2,0,0,1,-1,386.451396448633,-252.517132915283,,,,,,,,,,,,,,,,
1074,36.0807535,140.0807103,0,29.648116,28338.775724,44358.008064,-221.500930,0.000000000,0.000000000,0.502657001,0.864485939,2,2,0,0,1,-1,389.960010951002,-250.535645978945,,,,,,,,,,,,,,,,
1075,36.0807792,140.0807284,0,350.818271,28340.396774,44360.864887,-221.528059,0.000000000,0.000000000,-0.761434959,-0.648241316,2,2,0,0,1,-1,391.588367939041,-247.674735066137,,,,,,,,,,,,,,,,
1076,36.0808162,140.080721,0,348.515920,28339.716976,44364.968169,-221.553676,0.000000000,0.000000000,-0.774304736,-0.632812907,2,2,0,0,1,-1,390.922630826722,-243.555913906111,,,,,,,,,,,,,,,,
1077,36.0808524,140.0807119,0,340.534846,28338.884347,44368.982196,-221.577995,0.000000000,0.000000000,-0.816466014,-0.577393495,2,2,0,0,1,-1,390.103954109248,-239.526148339761,,,,,,,,,,,,,,,,
1078,36.0808867,140.0806969,0,326.969073,28337.520986,44372.783701,-221.598478,0.000000000,0.000000000,-0.878945861,-0.476921560,2,2,0,0,1,-1,388.754486993345,-235.707889805225,,,,,,,,,,,,,,,,
1079,36.0809179,140.0806718,0,319.677731,28335.249030,44376.238326,-221.612510,0.000000000,0.000000000,-0.907492742,-0.420067759,2,2,0,0,1,-1,386.496378685745,-232.234721693018,,,,,,,,,,,,,,,,
1080,36.0809478,140.0806404,0,311.275725,28332.410101,44379.546891,-221.623009,0.000000000,0.000000000,-0.935826826,-0.352460143,2,2,0,0,1,-1,383.67149418696,-228.90626891816,,,,,,,,,,,,,,,,
1081,36.0809727,140.0806053,0,315.271223,28329.239709,44382.299602,-221.628159,0.000000000,0.000000000,-0.922971185,-0.384869059,2,2,0,0,1,-1,380.513741134573,-226.134413597445,,,,,,,,,,,,,,,,
1082,36.0809984,140.0805738,0,315.822061,28326.393283,44385.142119,-221.635377,0.000000000,0.000000000,-0.921110475,-0.389301288,2,2,0,0,1,-1,377.679860188877,-223.273502683846,,,,,,,,,,,,,,,,
1083,36.0810241,140.0805429,0,310.725854,28323.600902,44387.984810,-221.642838,0.000000000,0.000000000,-0.937507335,-0.347965510,2,2,0,0,1,-1,374.899957927203,-220.412591770247,,,,,,,,,,,,,,,,
1084,36.0810472,140.0805097,0,311.505186,28320.602294,44390.538350,-221.647368,0.000000000,0.000000000,-0.935119175,-0.354333358,2,2,0,0,1,-1,371.913137376351,-217.841111532929,,,,,,,,,,,,,,,,
