label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
286,36.0816251,140.0796677,0,219.439333,28244.556675,44454.418106,-221.756917,0.000000000,0.000000000,-0.904229185,0.427047516,2,2,0,0,1,-1,296.1630498888,-153.509577803926,297.149601655852,-149.016269485356,42.2362729091207,4.60033738271498
287,36.081597,140.0796391,0,184.383526,28241.990742,44451.291985,-221.723708,0.000000000,0.000000000,-0.733632179,0.679546780,2,2,0,0,1,-1,293.590065918862,-156.637655495388,294.495309725277,-152.050521622079,42.1696931128903,4.6756030114531
288,36.0815601,140.0796356,0,192.206747,28241.688695,44447.196657,-221.693737,0.000000000,0.000000000,-0.778280121,0.627917235,2,2,0,0,1,-1,293.275190259082,-160.745344705413,294.177315786252,-156.083642372422,42.4064902195321,4.74818903458832
289,36.0815403,140.0796303,0,174.901874,28241.218408,44444.998180,-221.676287,0.000000000,0.000000000,-0.674958621,0.737855582,2,2,0,0,1,1,292.798378544677,-162.949470622775,293.876828338804,-158.27231659709,42.5718692797711,4.79987747119011
291,36.0815249,140.079632,0,184.862536,28241.377033,44443.289927,-221.665045,0.000000000,0.000000000,-0.736466369,0.676474159,2,2,0,0,1,-1,292.95131815239,-164.663790781251,294.031644458383,-160.103464526553,42.5760676125245,4.68654248638679
292,36.0814888,140.0796282,0,181.082334,28241.047679,44439.283278,-221.635579,0.000000000,0.000000000,-0.713753868,0.700396613,2,2,0,0,1,-1,292.60945314932,-168.682424399183,293.614797428834,-164.098611414789,42.7339647010729,4.69276662495061
293,36.0814503,140.0796273,0,187.671387,28240.980384,44435.011166,-221.605419,0.000000000,0.000000000,-0.752825106,0.658220601,2,2,0,0,1,-1,292.528485122008,-172.968224794186,293.529764250991,-168.12317144221,43.1749269365124,4.9474338679391
294,36.0814161,140.0796216,0,184.389112,28240.479218,44431.214790,-221.576668,0.000000000,0.000000000,-0.733665304,0.679511017,2,2,0,0,1,-1,292.015687617402,-176.775351379512,293.044579740194,-172.207999771723,43.1082756570785,4.68180731230086
295,36.0813803,140.0796182,0,191.151041,28240.185783,44427.241543,-221.547602,0.000000000,0.000000000,-0.772462316,0.635060604,2,2,0,0,1,-1,291.709808404533,-180.760589149816,292.832274358096,-176.220509854167,43.325906679198,4.67677771843906
296,36.0813434,140.0796092,0,182.669533,28239.388352,44423.144634,-221.515445,0.000000000,0.000000000,-0.723386233,0.690443595,2,2,0,0,1,-1,290.900128133969,-184.868278359841,292.0375962274,-180.272628617309,43.5328343121455,4.7343246846416
297,36.081307,140.0796071,0,189.257503,28239.212222,44419.105187,-221.486440,0.000000000,0.000000000,-0.761863444,0.647737673,2,2,0,0,1,-1,290.711202738612,-188.920307825401,291.924883582758,-184.402698093681,43.7247767015744,4.6778006455578
298,36.0812713,140.0795999,0,180.895337,28238.576485,44415.141944,-221.455938,0.000000000,0.000000000,-0.712609971,0.701560424,2,2,0,0,1,-1,290.063458522672,-192.894413646496,291.214061642179,-188.347118850285,43.8832120839303,4.69060523837457
299,36.0812351,140.0795992,0,190.766856,28238.526381,44411.125091,-221.427653,0.000000000,0.000000000,-0.770328845,0.637646823,2,2,0,0,1,-1,290.000483389182,-196.924179212846,291.0638724887,-192.36206897786,44.0782612894146,4.68440456975499
300,36.0811994,140.0795908,0,185.659310,28237.782560,44407.161503,-221.396676,0.000000000,0.000000000,-0.741152164,0.671337076,2,2,0,0,1,-1,289.244781805197,-200.898285034731,290.368416937653,-196.385609150986,44.2388625004447,4.65046229343117
301,36.0811627,140.0795863,0,185.176460,28237.390368,44403.088079,-221.366488,0.000000000,0.000000000,-0.738316806,0.674454071,2,2,0,0,1,-1,288.839941668636,-204.983710346338,289.909368039266,-200.411638818809,44.4659419369734,4.69547769827945
302,36.0811288,140.0795825,0,176.999144,28237.060224,44399.325536,-221.338749,0.000000000,0.000000000,-0.688349157,0.725379513,2,2,0,0,1,-1,288.498076665566,-208.757441084035,289.427642287688,-204.398734494706,44.4119189654166,4.45672698038569
303,36.0810918,140.0795849,0,187.265348,28237.289621,44395.220808,-221.311097,0.000000000,0.000000000,-0.750488073,0.660883993,2,2,0,0,1,-1,288.713991404213,-212.876262244061,289.535509103008,-208.41153698648,44.710201299918,4.53967652538306
304,36.0810563,140.0795793,0,186.671805,28236.797922,44391.280217,-221.281405,0.000000000,0.000000000,-0.747054880,0.664762368,2,2,0,0,1,-1,288.210190349075,-216.828104166736,288.931072602066,-212.436991463724,44.7926940619321,4.44989235748858
305,36.0810183,140.0795738,0,182.729096,28236.316124,44387.062261,-221.249822,0.000000000,0.000000000,-0.723745018,0.690067496,2,2,0,0,1,-1,287.715385738292,-221.058244817274,288.480963316953,-216.484449868676,45.1885589533472,4.63742485230499
306,36.080981,140.0795716,0,187.078115,28236.131306,44382.922924,-221.220104,0.000000000,0.000000000,-0.749407243,0.662109345,2,2,0,0,1,-1,287.517463893467,-225.210461823346,288.205505545861,-220.504377219671,45.4946349518399,4.75611539098658
307,36.0809439,140.0795659,0,187.608782,28235.631172,44378.804772,-221.189143,0.000000000,0.000000000,-0.752465387,0.658631795,2,2,0,0,1,-1,287.004666391418,-229.340414931791,287.64781440843,-224.550826327959,45.7535779997995,4.83257678322223
308,36.0809076,140.0795599,0,192.300503,28235.103729,44374.775300,-221.158683,0.000000000,0.000000000,-0.778793607,0.627280255,2,2,0,0,1,-1,286.464879543523,-233.381312448141,286.993836976281,-228.585224808694,45.9030742616861,4.82516866139684
309,36.0808735,140.0795507,0,188.493716,28234.287275,44370.989014,-221.128644,0.000000000,0.000000000,-0.757529187,0.652801295,2,2,0,0,1,-1,285.637206379138,-237.177307084258,286.091269292636,-232.533790776398,45.9138656076788,4.665663600258
310,36.0808367,140.0795439,0,189.701646,28233.687954,44366.903833,-221.097482,0.000000000,0.000000000,-0.764368268,0.644779925,2,2,0,0,1,-1,285.025447953398,-241.273864345074,285.543703388016,-236.541455107806,46.2433480923565,4.76070224698902
311,36.0808003,140.0795362,0,184.555730,28233.007426,44362.862777,-221.066272,0.000000000,0.000000000,-0.734652548,0.678443538,2,2,0,0,1,-1,284.332721500347,-245.325893809843,284.841591364343,-240.58537724979,46.4568198923048,4.76775060113431
312,36.0807648,140.0795327,0,180.000000,28232.704871,44358.922789,-221.037440,0.000000000,0.000000000,-0.707106781,0.707106781,2,2,0,0,1,-1,284.017845838009,-249.277735733309,284.442118195382,-244.642506397518,46.5658005714473,4.65460610885709
313,36.0807281,140.0795327,0,184.345186,28232.717992,44354.850658,-221.009085,0.000000000,0.000000000,-0.733404775,0.679792201,2,2,0,0,1,-1,284.017845838009,-253.363161044916,284.376948665016,-248.699517349911,46.828630909161,4.67744880830637
314,36.080693,140.0795294,0,185.613754,28232.433307,44350.955111,-220.980648,0.000000000,0.000000000,-0.740885215,0.671631668,2,2,0,0,1,-1,283.720963072051,-257.270475172336,283.867297371674,-252.786532279106,46.8008025472951,4.48633008114525
315,36.080656,140.0795249,0,187.829795,28232.041217,44346.848400,-220.950265,0.000000000,0.000000000,-0.753734291,0.657179289,2,2,0,0,1,-1,283.316122938047,-261.38929633157,283.460643807736,-256.800310113883,47.1335045188602,4.5912613504241
316,36.0806225,140.0795192,0,174.568582,28231.539791,44343.129695,-220.922108,0.000000000,0.000000000,-0.672809701,0.739815590,2,2,0,0,1,-1,282.803325433442,-265.118499273221,282.864079442424,-260.768372009395,47.1221102154828,4.35055148930489
317,36.080597,140.0795222,0,195.208087,28231.819119,44340.301147,-220.903614,0.000000000,0.000000000,-0.794457483,0.607319774,2,2,0,0,1,1,283.073218856111,-267.957146288402,283.229227400912,-263.341835653732,47.609834973648,4.61794661300339
319,36.080586,140.0795185,0,190.583097,28231.489790,44339.079555,-220.893637,0.000000000,0.000000000,-0.769305324,0.638881302,2,2,0,0,1,-1,282.740350302508,-269.1816606872,282.988343804649,-264.768067289699,47.5846401229781,4.4205551071745
320,36.0805488,140.0795099,0,182.233469,28230.728481,44334.949474,-220.861467,0.000000000,0.000000000,-0.720753604,0.693191346,2,2,0,0,1,-1,281.966655822145,-273.322745744854,282.132216796727,-268.703710875909,47.9127010602663,4.62200103384148
321,36.0805115,140.0795081,0,186.621350,28230.579688,44330.810252,-220.831943,0.000000000,0.000000000,-0.746762111,0.665091234,2,2,0,0,1,-1,281.804719767521,-277.474962750926,281.98250116992,-272.743986428341,48.2932058129683,4.73431549348913
322,36.0804746,140.0795028,0,199.941288,28230.115504,44326.714407,-220.801331,0.000000000,0.000000000,-0.818858060,0.573996061,2,2,0,0,1,-1,281.327908053116,-281.582651961742,281.335161894881,-276.707493147661,48.5413275415518,4.87516421064262
323,36.0804423,140.0794883,0,181.372690,28228.821025,44323.126321,-220.770590,0.000000000,0.000000000,-0.715526264,0.698585833,2,2,0,0,1,-1,280.023423171768,-285.178271513671,279.933618053601,-280.499849287145,48.4886981288911,4.67928407867067
324,36.0804052,140.0794872,0,187.692961,28228.735208,44319.009492,-220.741509,0.000000000,0.000000000,-0.752949015,0.658078856,2,2,0,0,1,-1,279.924462250634,-289.308224622115,279.744690347708,-284.51061694444,48.8117309470267,4.80097462667434
325,36.0803699,140.0794813,0,174.583645,28228.216408,44315.091006,-220.711899,0.000000000,0.000000000,-0.672906943,0.739727143,2,2,0,0,1,-1,279.393671852207,-293.237802647163,279.086241467472,-288.574609574933,48.8784076927127,4.67331606788459
326,36.0803341,140.0794855,0,182.876064,28228.607502,44311.119944,-220.685947,0.000000000,0.000000000,-0.724629460,0.689138698,2,2,0,0,1,-1,279.771522645478,-297.223040417466,279.326025129239,-292.688264706296,49.0251499332025,4.55660606017193
327,36.0802971,140.0794832,0,182.644180,28228.413564,44307.013866,-220.656471,0.000000000,0.000000000,-0.723233457,0.690603625,2,2,0,0,1,-1,279.564604353742,-301.341861577492,278.908582713549,-296.738814374058,49.2201527761822,4.64955997374378
328,36.0802621,140.0794812,0,188.065713,28228.245932,44303.129788,-220.628660,0.000000000,0.000000000,-0.755085676,0.655626130,2,2,0,0,1,-1,279.384675405296,-305.238043754911,278.629055146834,-300.794160146816,49.3229844015973,4.50766719016597
329,36.0802256,140.0794748,0,188.722707,28227.682525,44299.078010,-220.597934,0.000000000,0.000000000,-0.758832182,0.651286204,2,2,0,0,1,-1,278.8089027672,-309.30120516889,277.967802050248,-304.791564884619,49.5739296921834,4.58740731890934
330,36.0801882,140.0794677,0,185.131359,28227.056388,44294.926169,-220.566236,0.000000000,0.000000000,-0.738051297,0.674744606,2,2,0,0,1,-1,278.170154998172,-313.464554124962,277.084138053392,-308.715329816625,49.8320835065296,4.87181324921784
331,36.0801531,140.0794638,0,182.859238,28226.717657,44291.030450,-220.537596,0.000000000,0.000000000,-0.724528263,0.689245092,2,2,0,0,1,-1,277.81929354819,-317.371868251591,276.565992601563,-312.763903245865,49.8899550204216,4.77536435854042
332,36.0801175,140.0794616,0,186.312328,28226.532224,44287.079740,-220.509252,0.000000000,0.000000000,-0.744965829,0.667102626,2,2,0,0,1,-1,277.621371705923,-321.334842123476,276.195459861973,-316.748426386439,50.0441988345359,4.80296095129395
333,36.0800817,140.0794567,0,182.048073,28226.103671,44283.106064,-220.479676,0.000000000,0.000000000,-0.719631157,0.694356535,2,2,0,0,1,-1,277.180545779161,-325.32007989378,275.623081091146,-320.723616256283,50.2332332817883,4.85316126099723
334,36.0800478,140.0794552,0,186.261950,28225.980680,44279.344183,-220.452929,0.000000000,0.000000000,-0.744672478,0.667430071,2,2,0,0,1,-1,277.045599067827,-329.093810632268,275.291324426417,-324.759592148883,50.2005439946193,4.67578115176683
335,36.0800095,140.07945,0,186.006683,28225.525999,44275.093026,-220.421310,0.000000000,0.000000000,-0.743183848,0.669087265,2,2,0,0,1,-1,276.577783800333,-333.357347129644,274.72873120526,-328.778124625115,50.5970271979584,4.93844856663785
336,36.0799734,140.0794453,0,187.017090,28225.115566,44271.086120,-220.391591,0.000000000,0.000000000,-0.749054535,0.662508343,2,2,0,0,1,-1,276.154950772508,-337.375980746785,274.084442222401,-332.857072640834,50.6802584523795,4.97066757348488
337,36.0799386,140.07944,0,153.816657,28224.650625,44267.223286,-220.362636,0.000000000,0.000000000,-0.528561735,0.848894865,2,2,0,0,1,-1,275.678139058103,-341.249899026576,273.438004302644,-336.805796451257,50.7781640113385,4.9767711844699
338,36.07991,140.0794574,0,118.074658,28226.228087,44264.054909,-220.347547,0.000000000,0.000000000,-0.242554005,0.970137905,2,2,0,0,1,-1,277.243520912652,-344.433636463293,274.907621640956,-339.748630398235,51.2471891397658,5.23504605874124
339,36.0798928,140.0794973,0,120.374562,28229.828080,44262.157910,-220.350254,0.000000000,0.000000000,-0.261974950,0.965074674,2,2,0,0,1,-1,280.833103442332,-346.348331705166,278.375133052709,-341.78284210648,51.5173888715393,5.18510498562686
340,36.0798739,140.0795372,0,209.997128,28233.428681,44260.072286,-220.351652,0.000000000,0.000000000,-0.866012872,0.500021705,2,2,0,0,1,1,284.42268597457,-348.452270081225,281.821688581096,-343.744771903344,51.9616296058155,5.37826426792232
342,36.0798732,140.0795367,0,88.980047,28233.383896,44259.994472,-220.350912,0.000000000,0.000000000,0.008900652,0.999960388,2,2,0,0,1,-1,284.377703737458,-348.530193724109,281.861933112426,-343.761161886995,52.0687916308731,5.39191677431952
343,36.0798738,140.0795784,0,77.623908,28237.139656,44260.073032,-220.368067,0.000000000,0.000000000,0.107791937,0.994173475,2,2,0,0,1,-1,288.129222321763,-348.463402029644,285.866820294206,-343.639064009597,52.5908286788745,5.32848010843289
344,36.079881,140.079619,0,65.799963,28240.793977,44260.883596,-220.389872,0.000000000,0.000000000,0.209618879,0.977783169,2,2,0,0,1,-1,291.781779982377,-347.661901696057,289.83532917028,-342.980571266895,52.9602463147164,5.06986443121662
345,36.0798968,140.0796625,0,69.832553,28244.706429,44262.649227,-220.419470,0.000000000,0.000000000,0.175087043,0.984552958,2,2,0,0,1,-1,295.695234621306,-345.903053741535,293.730338526751,-341.589200581925,52.8761055436697,4.74026853090372
346,36.079909,140.0797036,0,70.387652,28248.403996,44264.014724,-220.445334,0.000000000,0.000000000,0.170315682,0.985389552,2,2,0,0,1,-1,299.392774521589,-344.544955953806,297.668021940099,-340.469532792841,53.0848452499199,4.42536387298059
347,36.0799217,140.0797477,0,66.701487,28252.371597,44265.436563,-220.472788,0.000000000,0.000000000,0.201919976,0.979402023,2,2,0,0,1,-1,303.36020784454,-343.13119842082,301.673907151351,-339.273236515181,53.1767375399284,4.21040141711097
348,36.0799359,140.0797885,0,62.251896,28256.041424,44267.023891,-220.500079,0.000000000,0.000000000,0.239788402,0.970825176,2,2,0,0,1,-1,307.03075840409,-341.550461652066,305.52743253293,-337.985705367081,53.2869320120366,3.86878224332211
349,36.0799538,140.0798306,0,65.453405,28259.827019,44269.022137,-220.530747,0.000000000,0.000000000,0.212575014,0.977144750,2,2,0,0,1,-1,310.818262776038,-339.557842766519,309.20809656621,-336.343117715154,53.1234513672197,3.59542659209539
350,36.0799679,140.0798688,0,58.192280,28263.262694,44270.597624,-220.556925,0.000000000,0.000000000,0.274024010,0.961722851,2,2,0,0,1,-1,314.254905700562,-337.988237946184,313.056832048973,-334.956603736418,53.4584757362094,3.25978319163355
351,36.0799879,140.0799087,0,63.103844,28266.849378,44272.828249,-220.588336,0.000000000,0.000000000,0.232564097,0.972581072,2,2,0,0,1,-1,317.8444882328,-335.761848130403,316.694402435591,-333.164366413302,53.3170932104302,2.84070565381445
352,36.0800052,140.0799509,0,60.557449,28270.644190,44274.759954,-220.618589,0.000000000,0.000000000,0.254117100,0.967173459,2,2,0,0,1,-1,321.640989054216,-333.836020940112,320.343764556859,-331.416362397553,53.2507772919603,2.74545785965145
353,36.0800229,140.0799897,0,61.981929,28274.132615,44276.735064,-220.647791,0.000000000,0.000000000,0.242074907,0.970257563,2,2,0,0,1,-1,325.131610662763,-331.865665952983,323.922194180385,-329.583221250937,53.3563328188979,2.58306833934914
354,36.0800395,140.0800283,0,58.745319,28277.603418,44278.588065,-220.676066,0.000000000,0.000000000,0.269379394,0.963034134,2,2,0,0,1,-1,328.604239374931,-330.017762405576,327.506791137844,-327.686670807227,53.6180969498226,2.57650551580564
355,36.0800576,140.0800652,0,77.957499,28280.920561,44280.607014,-220.704820,0.000000000,0.000000000,0.104897315,0.994483058,2,2,0,0,1,1,331.923928484499,-328.002879622401,330.648389446503,-325.833270779064,53.5029667149353,2.516784132686
357,36.0800586,140.080071,0,130.506022,28281.442615,44280.719641,-220.707917,0.000000000,0.000000000,-0.346166360,0.938173146,2,2,0,0,1,-1,332.445722436016,-327.891560131098,331.097939258861,-325.880000081434,53.3759386467968,2.42134122461579
358,36.0800334,140.0801075,0,125.893934,28284.739236,44277.934028,-220.703116,0.000000000,0.000000000,-0.308136564,0.951342135,2,2,0,0,1,-1,335.729425752826,-330.696811299441,334.167579949511,-328.468134399222,53.8672975608944,2.72146340025027
359,36.0800117,140.0801446,0,116.865629,28288.088648,44275.536939,-220.701258,0.000000000,0.000000000,-0.232304995,0.972642992,2,2,0,0,1,-1,339.06710775366,-333.112444249409,337.460245255124,-330.911639644376,54.2808140853773,2.72498587129093
360,36.0799943,140.0801871,0,105.992091,28291.922906,44273.618523,-220.704885,0.000000000,0.000000000,-0.139104753,0.990277672,2,2,0,0,1,-1,342.890597918366,-335.049403389701,341.058295257045,-332.804580815023,54.6240069123468,2.89768207960547
361,36.0799839,140.080232,0,104.805322,28295.970829,44272.477501,-220.714875,0.000000000,0.000000000,-0.128841653,0.991665180,2,2,0,0,1,-1,346.930002821718,-336.207126094033,345.030754848742,-334.062242831442,54.9370663007723,2.86490262888658
362,36.0799748,140.0802746,0,103.110898,28299.811123,44271.480062,-220.724948,0.000000000,0.000000000,-0.114164707,0.993461836,2,2,0,0,1,-1,350.762489433335,-337.220133460226,348.919198454421,-335.22767797593,55.2703778248595,2.71433242066036
363,36.0799668,140.0803171,0,100.151294,28303.642016,44270.604649,-220.735831,0.000000000,0.000000000,-0.088470932,0.996078759,2,2,0,0,1,-1,354.585979598041,-338.110689385905,352.904905811887,-336.036703490435,55.8356630940116,2.66972406235308
364,36.0799601,140.0803634,0,93.024086,28307.814715,44269.874577,-220.749244,0.000000000,0.000000000,-0.026387066,0.999651801,2,2,0,0,1,-1,358.751334763261,-338.856529974236,356.952296178625,-336.728293864357,56.2061636171049,2.78674160416727
365,36.0799582,140.0804079,0,88.955357,28311.823566,44269.676583,-220.765639,0.000000000,0.000000000,0.009116104,0.999958447,2,2,0,0,1,-1,362.754753876413,-339.068037006842,361.039551279064,-336.991473059504,56.5879445011834,2.69333209562767
366,36.0799589,140.0804554,0,88.734239,28316.101698,44269.767945,-220.785246,0.000000000,0.000000000,0.011045624,0.999938995,2,2,0,0,1,-1,367.028066414791,-338.990113363167,365.099154535573,-337.178324913588,56.6133333809026,2.64637080240336
367,36.0799597,140.0805002,0,87.326704,28320.136602,44269.869626,-220.803848,0.000000000,0.000000000,0.023326793,0.999727893,2,2,0,0,1,-1,371.058474868676,-338.901057771073,369.204548118249,-337.242481954011,56.8969380232391,2.48755264002427
368,36.0799615,140.0805479,0,87.035728,28324.432354,44270.083102,-220.824388,0.000000000,0.000000000,0.025865268,0.999665438,2,2,0,0,1,-1,375.349780300875,-338.700682687677,373.296890575904,-337.209539540162,56.9987036838138,2.53729464376379
369,36.0799634,140.0805933,0,84.769090,28328.520906,44270.307012,-220.844085,0.000000000,0.000000000,0.045632449,0.998958297,2,2,0,0,1,-1,379.434167441339,-338.489175655071,377.356033968881,-337.102184687985,57.2477539802874,2.49847606995333
370,36.0799667,140.0806379,0,79.306188,28332.536899,44270.686034,-220.864543,0.000000000,0.000000000,0.093185721,0.995648744,2,2,0,0,1,-1,383.446583001402,-338.121821335115,381.414356732546,-336.868654592685,57.5064544632544,2.38754486704767
371,36.0799734,140.0806818,0,77.361536,28336.488621,44271.442110,-220.887344,0.000000000,0.000000000,0.110067940,0.993924066,2,2,0,0,1,-1,387.396023430532,-337.375980746785,385.438323294963,-336.307942430538,57.7144690027996,2.23008871253567
372,36.0799817,140.0807276,0,76.162406,28340.610904,44272.376268,-220.912144,0.000000000,0.000000000,0.120462526,0.992717875,2,2,0,0,1,-1,391.51639635864,-336.452028973477,389.472511954253,-335.600385547153,57.7948015726059,2.21421769121636
373,36.0799903,140.0807708,0,74.964624,28344.498893,44273.342965,-220.936134,0.000000000,0.000000000,0.130832259,0.991404519,2,2,0,0,1,-1,395.402861654279,-335.49468135254,393.483467316865,-334.768603130964,58.0613432953045,2.05213649798153
374,36.0799997,140.0808141,0,73.591740,28348.395601,44274.398458,-220.960784,0.000000000,0.000000000,0.142700278,0.989765947,2,2,0,0,1,-1,399.298323399386,-334.44827813872,397.395543189194,-333.883796563487,58.2245546213993,1.98474481409551
375,36.0800106,140.0808599,0,73.182696,28352.516948,44275.621110,-220.987597,0.000000000,0.000000000,0.146232413,0.989250262,2,2,0,0,1,-1,403.418696330051,-333.234895689131,401.344596279601,-332.908229849923,58.2162478151112,2.09966701878699
376,36.080017,140.0808861,0,91.476619,28354.874515,44276.338799,-221.003065,0.000000000,0.000000000,-0.012885575,0.999916978,2,2,0,0,1,1,405.775765558785,-332.522450948429,403.637807253279,-332.238162652592,58.3044484978329,2.15677665770821
378,36.0800169,140.0808909,0,138.343813,28355.306892,44276.329088,-221.004917,0.000000000,0.000000000,-0.409475750,0.912321002,2,2,0,0,1,-1,406.207595036079,-332.533582897638,404.074056022959,-332.419090166764,58.2185477210791,2.13660883315795
379,36.0799891,140.0809215,0,126.442262,28358.073052,44273.253311,-220.995780,0.000000000,0.000000000,-0.312685252,0.949856796,2,2,0,0,1,-1,408.960507954462,-335.628264741471,406.596345070227,-335.723977735667,58.3704294533853,2.36609955844135
380,36.0799669,140.0809587,0,116.809403,28361.431672,44270.800801,-220.993617,0.000000000,0.000000000,-0.231827725,0.972756858,2,2,0,0,1,-1,412.307186404764,-338.099557437487,409.77703360741,-338.286046470553,58.6649261565828,2.53701622726603
381,36.0799504,140.0809991,0,113.543544,28365.076476,44268.981672,-220.997139,0.000000000,0.000000000,-0.204013767,0.978968019,2,2,0,0,1,-1,415.941751171556,-339.936329034893,413.279831415679,-340.26092228445,58.9280723336204,2.68163710527403
382,36.0799348,140.0810434,0,127.798413,28369.072235,44267.263532,-221.002926,0.000000000,0.000000000,-0.323904316,0.946089845,2,2,0,0,1,-1,419.927177390886,-341.672913091788,416.96837059832,-342.288791960108,58.9922624069003,3.0222250770214
383,36.0799138,140.0810769,0,118.646220,28372.097166,44264.943105,-221.000209,0.000000000,0.000000000,-0.247389841,0.968916027,2,2,0,0,1,-1,422.940987285028,-344.010622398081,420.049892118796,-344.957412132925,59.2186835744917,3.04217719112689
384,36.0798972,140.0811145,0,113.885249,28375.489810,44263.112076,-221.002535,0.000000000,0.000000000,-0.206932078,0.978355311,2,2,0,0,1,-1,426.323651522973,-345.858525945488,423.156677043351,-347.56348494508,58.8973873525214,3.59675027557742
385,36.0798836,140.0811525,0,112.922633,28378.917406,44261.614036,-221.007337,0.000000000,0.000000000,-0.198706289,0.980059085,2,2,0,0,1,-1,429.742301553675,-347.372471020568,426.336803204964,-350.098288705713,58.384501019712,4.36205239030092
386,36.0798701,140.081192,0,125.086369,28382.480074,44260.127525,-221.012823,0.000000000,0.000000000,-0.301424542,0.953490034,2,2,0,0,1,-1,433.295898293155,-348.875284145646,429.673362297956,-352.423067054689,58.0479275420226,5.07045664671409
387,36.0798504,140.0812267,0,130.854211,28385.612630,44257.951695,-221.011599,0.000000000,0.000000000,-0.349015418,0.937116982,2,2,0,0,1,-1,436.417665557899,-351.06827811459,432.935269744211,-355.062834285686,58.2414039773666,5.29939238094614
388,36.0798237,140.0812649,0,142.571778,28389.062953,44255.000176,-221.006391,0.000000000,0.000000000,-0.442850388,0.896595524,2,2,0,0,1,-1,439.854308482423,-354.040508518702,436.423068918134,-357.086084312452,59.497233047803,4.58791203741109
389,36.0798105,140.0812774,0,156.763489,28390.193590,44253.539154,-221.001247,0.000000000,0.000000000,-0.550214714,0.835023214,2,2,0,0,1,1,440.978864412768,-355.509925796943,437.404197945174,-358.192940174819,59.8773633046866,4.46954209135945
392,36.0797849,140.081291,0,143.382412,28391.427764,44250.702579,-220.986989,0.000000000,0.000000000,-0.449181875,0.893440341,2,2,0,0,1,-1,442.202381264246,-358.359704761333,438.622056587585,-360.531219729856,60.5666681064082,4.18738606398144
393,36.0797526,140.0813207,0,144.488602,28394.114498,44247.127246,-220.974050,0.000000000,0.000000000,-0.457785486,0.889062680,2,2,0,0,1,-1,444.874326155318,-361.955324314053,440.955740761618,-363.841963188672,61.049117390055,4.34910539432457
394,36.0797227,140.0813471,0,145.216691,28396.503135,44243.817256,-220.961635,0.000000000,0.000000000,-0.463425111,0.886136088,2,2,0,0,1,-1,447.249388280431,-365.283777088911,443.41084578945,-367.043858254343,61.6411830823744,4.22283011308458
395,36.0796914,140.081374,0,152.573000,28398.937313,44240.352072,-220.948345,0.000000000,0.000000000,-0.519317770,0.854581215,2,2,0,0,1,-1,449.669432642655,-368.768077150328,445.687880424002,-370.385149888706,62.1144166567471,4.29740413634454
396,36.0796724,140.0813862,0,157.996392,28400.043018,44238.247412,-220.938616,0.000000000,0.000000000,-0.559166800,0.829055179,2,2,0,0,1,-1,450.766999232267,-370.883147475597,446.462638117437,-372.325933499592,62.2803664418492,4.53973084201072
398,36.079672,140.0813864,0,218.945110,28400.061176,44238.203087,-220.938389,0.000000000,0.000000000,-0.902378964,0.430943391,2,2,0,0,1,-1,450.784992126089,-370.927675272434,446.282759542766,-372.387843484228,62.1430256498695,4.7330951227573
399,36.0796719,140.0813863,0,270.000000,28400.052205,44238.191962,-220.938271,0.000000000,0.000000000,-1.000000000,0.000000000,2,2,0,0,1,-1,450.775995679178,-370.938807220853,446.248590139228,-372.362854217541,62.154064482152,4.74608372997677
400,36.0796719,140.081386,0,304.363606,28400.025183,44238.191875,-220.938150,0.000000000,0.000000000,-0.955372230,-0.295404641,2,2,0,0,1,-1,450.749006335889,-370.938807220853,446.231364409517,-372.352349375124,62.1659572587485,4.73362334758649
401,36.079674,140.0813822,0,336.482096,28399.682156,44238.423787,-220.938239,0.000000000,0.000000000,-0.836371812,-0.548162560,2,2,0,0,1,-1,450.407141335375,-370.705036290619,445.956559218351,-372.058950246521,62.2079358699655,4.65196347582047
402,36.0796766,140.0813808,0,342.056337,28399.555121,44238.711871,-220.939678,0.000000000,0.000000000,-0.808727922,-0.588182921,2,2,0,0,1,1,450.281191070952,-370.415605614338,445.966228627451,-371.866121108094,62.1915923962526,4.55224077641439
403,36.0797058,140.0813691,0,332.912221,28398.490784,44241.948439,-220.957468,0.000000000,0.000000000,-0.853040157,-0.521845275,2,2,0,0,1,-1,449.228606718451,-367.165076483155,444.763766275942,-368.124749771747,62.1506599388808,4.56681212640756
404,36.0797393,140.0813479,0,322.674311,28396.569223,44245.659377,-220.974750,0.000000000,0.000000000,-0.896198917,-0.443652456,2,2,0,0,1,-1,447.321359860832,-363.435873541504,443.22670588309,-364.392705145041,61.964440767843,4.20496348556916
405,36.0797676,140.0813212,0,318.806973,28394.154140,44248.791748,-220.985812,0.000000000,0.000000000,-0.910658521,-0.413159845,2,2,0,0,1,-1,444.91930839243,-360.285531952415,440.769829921439,-361.198902221395,61.5301455084435,4.24881357904442
406,36.0797881,140.081299,0,30.508899,28392.147185,44251.059955,-220.992676,0.000000000,0.000000000,0.496149079,0.868237347,2,2,0,0,1,1,442.922097060588,-358.003482390587,438.943076606414,-358.601129043337,61.5453975310217,4.02365322763767
