label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1124,36.0820034,140.0805848,0,275.899995,28327.023559,44496.657310,-222.417740,0.000000000,0.000000000,-0.998674828,-0.051464424,2,2,0,0,1,-1,378.669469407887,-111.397414436689,,,,,,,,,,,,,,,,
1125,36.0820072,140.0805393,0,269.536656,28322.924061,44497.065827,-222.402414,0.000000000,0.000000000,-0.999991825,0.004043428,2,2,0,0,1,-1,374.576085820512,-110.974400371477,,,,,,,,,,,,,,,,
1126,36.0820069,140.0804934,0,275.139366,28318.790007,44497.019307,-222.383753,0.000000000,0.000000000,-0.998994433,-0.044834395,2,2,0,0,1,-1,370.446716442936,-111.007796219105,,,,,,,,,,,,,,,,
1127,36.0820102,140.080448,0,272.507978,28314.699696,44497.372378,-222.368085,0.000000000,0.000000000,-0.999760506,-0.021884490,2,2,0,0,1,-1,366.362329302472,-110.640441899149,,,,,,,,,,,,,,,,
1128,36.0820118,140.0804028,0,281.094863,28310.628009,44497.536882,-222.351182,0.000000000,0.000000000,-0.995316513,-0.096669744,2,2,0,0,1,-1,362.295935058387,-110.462330714172,,,,,,,,,,,,,,,,
1129,36.0820189,140.080358,0,275.169323,28306.590378,44498.311768,-222.338706,0.000000000,0.000000000,-0.998982678,-0.045095555,2,2,0,0,1,-1,358.265526601945,-109.671962329004,,,,,,,,,,,,,,,,
1130,36.082022,140.0803156,0,269.688389,28302.770346,44498.643518,-222.324095,0.000000000,0.000000000,-0.999996303,0.002719316,2,2,0,0,1,-1,354.451032886707,-109.326871908258,,,,,,,,,,,,,,,,
1131,36.0820218,140.0802701,0,269.672555,28298.672284,44498.608218,-222.305685,0.000000000,0.000000000,-0.999995917,0.002857493,2,2,0,0,1,-1,350.357649299332,-109.349135805886,,,,,,,,,,,,,,,,
1132,36.0820216,140.0802268,0,276.309706,28294.772374,44498.573553,-222.288159,0.000000000,0.000000000,-0.998484440,-0.055034753,2,2,0,0,1,-1,346.462187554225,-109.371399704304,,,,,,,,,,,,,,,,
1133,36.0820258,140.0801798,0,277.741502,28290.537632,44499.026036,-222.272563,0.000000000,0.000000000,-0.997718870,-0.067505973,2,2,0,0,1,-1,342.233857255515,-108.903857843046,,,,,,,,,,,,,,,,
1134,36.0820307,140.0801352,0,275.647155,28286.518805,44499.556883,-222.258475,0.000000000,0.000000000,-0.998785951,-0.049260779,2,2,0,0,1,-1,338.221441695452,-108.358392338112,,,,,,,,,,,,,,,,
1135,36.0820344,140.0800889,0,266.620648,28282.347291,44499.954093,-222.242777,0.000000000,0.000000000,-0.999565189,0.029486135,2,2,0,0,1,-1,334.056086527676,-107.94651022211,,,,,,,,,,,,,,,,
1136,36.0820322,140.0800428,0,280.576390,28278.195905,44499.696715,-222.222589,0.000000000,0.000000000,-0.995743709,-0.092165430,2,2,0,0,1,-1,329.908724256278,-108.191413101553,,,,,,,,,,,,,,,,
1137,36.0820389,140.0799984,0,280.092708,28274.194448,44500.427348,-222.209984,0.000000000,0.000000000,-0.996123860,-0.087961665,2,2,0,0,1,-1,325.914301590037,-107.445572513223,,,,,,,,,,,,,,,,
1138,36.0820451,140.0799553,0,263.301129,28270.310261,44501.102878,-222.197515,0.000000000,0.000000000,-0.998291778,0.058425387,2,2,0,0,1,-1,322.036832741309,-106.75539167094,,,,,,,,,,,,,,,,
1139,36.0820408,140.07991,0,278.301721,28266.231681,44500.612726,-222.176027,0.000000000,0.000000000,-0.997376923,-0.072382827,2,2,0,0,1,-1,317.961442047756,-107.234065480617,,,,,,,,,,,,,,,,
1140,36.0820458,140.0798676,0,252.811130,28262.410972,44501.155312,-222.162913,0.000000000,0.000000000,-0.988770900,0.149439307,2,2,0,0,1,-1,314.146948332517,-106.677468027265,,,,,,,,,,,,,,,,
1141,36.082034,140.0798204,0,234.812895,28258.163945,44499.832437,-222.134857,0.000000000,0.000000000,-0.953224687,0.302262626,2,2,0,0,1,-1,309.900625137429,-107.991038018156,,,,,,,,,,,,,,,,
1142,36.0820136,140.0797846,0,243.843641,28254.946778,44497.558612,-222.104704,0.000000000,0.000000000,-0.974062214,0.226280362,2,2,0,0,1,-1,306.679896951551,-110.261955630775,,,,,,,,,,,,,,,,
1143,36.0819982,140.0797458,0,247.239738,28251.457615,44495.838711,-222.077227,0.000000000,0.000000000,-0.980339659,0.197317391,2,2,0,0,1,-1,303.189275343005,-111.97627578846,,,,,,,,,,,,,,,,
1144,36.0819844,140.0797051,0,277.420883,28247.796746,44494.295796,-222.050231,0.000000000,0.000000000,-0.997903841,-0.064714166,2,2,0,0,1,-1,299.527721232923,-113.512484761958,,,,,,,,,,,,,,,,
1145,36.0819848,140.0797013,0,264.763145,28247.454341,44494.339086,-222.049020,0.000000000,0.000000000,-0.998955928,0.045684275,2,2,1,0,1,1,299.185856229853,-113.46795696512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,36.0819814,140.0796554,0,275.909366,28243.321394,44493.948633,-222.028005,0.000000000,0.000000000,-0.998670617,-0.051546093,2,2,0,0,1,-1,295.056486854834,-113.846443234286,,,,,,,,,,,,,,,,
1147,36.0819836,140.0796291,0,285.418655,28240.951794,44494.185178,-222.019180,0.000000000,0.000000000,-0.990961374,-0.134147511,2,2,0,1,1,1,292.690421176632,-113.601540354051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,36.0819873,140.0796125,0,272.234316,28239.455327,44494.590947,-222.015401,0.000000000,0.000000000,-0.999809918,-0.019496850,2,2,0,0,1,-1,291.197010899927,-113.189658238049,,,,,,,,,,,,,,,,
1149,36.0819887,140.0795681,0,279.733933,28235.455766,44494.733524,-221.998712,0.000000000,0.000000000,-0.996394377,-0.084842473,2,2,0,0,1,-1,287.202588233686,-113.03381095149,,,,,,,,,,,,,,,,
1150,36.0819948,140.0795241,0,282.692752,28231.490553,44495.397717,-221.985829,0.000000000,0.000000000,-0.993871809,-0.110538801,2,2,0,0,1,-1,283.244151357646,-112.354762057625,,,,,,,,,,,,,,,,
1151,36.0820029,140.0794796,0,357.646833,28227.479591,44496.283682,-221.974297,0.000000000,0.000000000,-0.721477292,-0.692438096,2,2,0,0,1,-1,279.240732244494,-111.453074181945,,,,,,,,,,,,,,,,
1152,36.0820383,140.0794778,0,15.077075,28227.304814,44500.211051,-222.001015,0.000000000,0.000000000,0.608227677,0.793762618,2,2,1,0,1,1,279.078796192426,-107.512364207688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,36.0820392,140.0794781,0,341.831136,28227.331513,44500.310999,-222.001833,0.000000000,0.000000000,-0.809882286,-0.586592434,2,2,0,0,1,-1,279.105785533159,-107.412176666385,,,,,,,,,,,,,,,,
1154,36.0820754,140.0794634,0,354.231448,28225.994562,44504.323427,-222.024011,0.000000000,0.000000000,-0.741791824,-0.670630218,2,2,0,1,1,1,277.78330775799,-103.382411099244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,36.0820762,140.0794633,0,6.222908,28225.985269,44504.412164,-222.024591,0.000000000,0.000000000,0.667683747,0.744445038,2,2,0,0,1,-1,277.774311311079,-103.293355507151,,,,,,,,,,,,,,,,
1156,36.082114,140.0794684,0,0.782570,28226.431109,44508.607813,-222.055936,0.000000000,0.000000000,0.702261348,0.711919236,2,2,0,0,1,-1,278.233130131662,-99.0854787550316,,,,,,,,,,,,,,,,
1157,36.0821495,140.079469,0,1.087974,28226.472461,44512.546967,-222.083699,0.000000000,0.000000000,0.700361483,0.713788340,2,2,0,0,1,-1,278.287108815684,-95.1336368315651,,,,,,,,,,,,,,,,
1158,36.0821878,140.0794699,0,6.167994,28226.539833,44516.796888,-222.113756,0.000000000,0.000000000,0.668040419,0.744124988,2,2,0,0,1,-1,278.368076842996,-90.8701003341899,,,,,,,,,,,,,,,,
1159,36.0822222,140.0794745,0,9.790303,28226.941853,44520.615139,-222.142272,0.000000000,0.000000000,0.644188357,0.764866891,2,2,0,0,1,-1,278.781913426468,-87.0407098512361,,,,,,,,,,,,,,,,
1160,36.0822592,140.0794824,0,355.144036,28227.640170,44524.722827,-222.174127,0.000000000,0.000000000,-0.736427571,-0.676516395,2,2,0,0,1,-1,279.492632773341,-82.9218886920014,,,,,,,,,,,,,,,,
1161,36.0822963,140.0794785,0,3.774515,28227.275641,44528.838220,-222.201341,0.000000000,0.000000000,0.683436144,0.730010299,2,2,0,0,1,-1,279.14177132336,-78.7919355835572,,,,,,,,,,,,,,,,
1162,36.0823306,140.0794813,0,10.828906,28227.515573,44532.644858,-222.229066,0.000000000,0.000000000,0.637229606,0.770674010,2,2,0,0,1,-1,279.393671852207,-74.9736770490219,,,,,,,,,,,,,,,,
1163,36.0823644,140.0794893,0,9.797557,28228.224039,44536.397512,-222.258487,0.000000000,0.000000000,0.644139937,0.764907669,2,2,0,0,1,-1,280.113387648548,-71.2110782605336,,,,,,,,,,,,,,,,
1164,36.0823995,140.0794968,0,6.965044,28228.887005,44540.294266,-222.288719,0.000000000,0.000000000,0.662848485,0.748753555,2,2,0,0,1,-1,280.788121205221,-67.3037641331139,,,,,,,,,,,,,,,,
1165,36.0824339,140.079502,0,11.422416,28229.343064,44544.112690,-222.317489,0.000000000,0.000000000,0.633229485,0.773964095,2,2,0,0,1,-1,281.255936472715,-63.47437365016,,,,,,,,,,,,,,,,
1166,36.0824671,140.0795103,0,7.057015,28230.078763,44547.798855,-222.346571,0.000000000,0.000000000,0.662247323,0.749285315,2,2,0,0,1,-1,282.002641609788,-59.7785665561373,,,,,,,,,,,,,,,,
1167,36.0825017,140.0795156,0,0.366523,28230.543757,44551.639499,-222.375542,0.000000000,0.000000000,0.704841475,0.709364853,2,2,0,0,1,-1,282.47945332675,-55.9269121739737,,,,,,,,,,,,,,,,
1168,36.0825396,140.0795159,0,5.033839,28230.557228,44555.844865,-222.405074,0.000000000,0.000000000,0.675372459,0.737476807,2,2,0,0,1,-1,282.506442667483,-51.7079034734361,,,,,,,,,,,,,,,,
1169,36.0825763,140.0795199,0,1.836857,28230.904381,44559.918145,-222.435159,0.000000000,0.000000000,0.695681784,0.718350093,2,2,0,0,1,-1,282.866300564375,-47.6224781610387,,,,,,,,,,,,,,,,
1170,36.0826141,140.0795214,0,4.993227,28231.025970,44564.112760,-222.465100,0.000000000,0.000000000,0.675633784,0.737237404,2,2,0,0,1,-1,283.001247278266,-43.4146014089196,,,,,,,,,,,,,,,,
1171,36.0826511,140.0795254,0,0.964588,28231.373015,44568.219327,-222.495423,0.000000000,0.000000000,0.701129645,0.713033815,2,2,0,0,1,-1,283.361105175159,-39.2957802496848,,,,,,,,,,,,,,,,
1172,36.0826895,140.0795262,0,7.506417,28231.431342,44572.480315,-222.525554,0.000000000,0.000000000,0.659303712,0.751876729,2,2,0,0,1,-1,283.43307675556,-35.0211118031002,,,,,,,,,,,,,,,,
1173,36.0827263,140.0795322,0,10.126284,28231.958594,44576.565266,-222.556528,0.000000000,0.000000000,0.641943011,0.766752353,2,2,0,0,1,-1,283.972863600898,-30.9245545422843,,,,,,,,,,,,,,,,
1174,36.0827625,140.0795402,0,4.704483,28232.666197,44580.584218,-222.587839,0.000000000,0.000000000,0.677489303,0.735532626,2,2,0,0,1,-1,284.692579397239,-26.8947889751429,,,,,,,,,,,,,,,,
1175,36.0828008,140.0795441,0,3.576231,28233.003769,44584.835001,-222.619142,0.000000000,0.000000000,0.684698297,0.728826620,2,2,0,0,1,-1,285.04344084722,-22.6312524777677,,,,,,,,,,,,,,,,
1176,36.0828383,140.079547,0,6.300235,28233.251558,44588.996731,-222.649427,0.000000000,0.000000000,0.667181239,0.744895425,2,2,0,0,1,-1,285.304337822978,-18.4567715732769,,,,,,,,,,,,,,,,
1177,36.0828749,140.079552,0,4.308380,28233.688812,44593.059203,-222.679855,0.000000000,0.000000000,0.680027730,0.733186393,2,2,0,0,1,-1,285.75416019665,-14.3824782100888,,,,,,,,,,,,,,,,
1178,36.0829103,140.0795553,0,1.622095,28233.973380,44596.988038,-222.708674,0.000000000,0.000000000,0.697026859,0.717045018,2,2,0,0,1,-1,286.051042960052,-10.4417682358318,,,,,,,,,,,,,,,,
1179,36.0829474,140.0795566,0,0.622347,28234.077203,44601.104926,-222.738015,0.000000000,0.000000000,0.703256073,0.710936632,2,2,0,0,1,-1,286.167996777565,-6.31181512738768,,,,,,,,,,,,,,,,
1180,36.0829846,140.0795571,0,346.874968,28234.108936,44605.232679,-222.767117,0.000000000,0.000000000,-0.783286923,-0.621660355,2,2,0,0,1,-1,286.212979014676,-2.17073007052508,,,,,,,,,,,,,,,,
1181,36.0830203,140.0795468,0,321.154175,28233.168474,44609.190892,-222.790733,0.000000000,0.000000000,-0.902005245,-0.431725073,2,2,0,0,1,-1,285.286344929156,1.80337575136017,,,,,,,,,,,,,,,,
1182,36.0830489,140.0795183,0,287.542646,28230.591319,44612.356078,-222.801549,0.000000000,0.000000000,-0.988304828,-0.152491201,2,2,0,0,1,-1,282.72235740613,4.98711318807755,,,,,,,,,,,,,,,,
1183,36.0830594,140.0794772,0,286.138517,28226.885783,44613.509318,-222.793261,0.000000000,0.000000000,-0.990099114,-0.140370024,2,2,0,0,1,-1,279.024817505847,6.15596784082877,,,,,,,,,,,,,,,,
1184,36.0830699,140.0794323,0,317.368035,28222.837991,44614.661468,-222.783454,0.000000000,0.000000000,-0.915774680,-0.401692339,2,2,0,0,1,-1,274.985412605051,7.32482249437095,,,,,,,,,,,,,,,,
1185,36.0830965,140.079402,0,275.017481,28220.099434,44617.604226,-222.792004,0.000000000,0.000000000,-0.999041556,-0.043771792,2,2,0,0,1,-1,272.2594890274,10.2859209492729,,,,,,,,,,,,,,,,
1186,36.0830997,140.0793569,0,281.834125,28216.036239,44617.946333,-222.776449,0.000000000,0.000000000,-0.994672162,-0.103088752,2,2,0,0,1,-1,268.202091230226,10.6421433200194,,,,,,,,,,,,,,,,
1187,36.0831071,140.0793132,0,275.988878,28212.097639,44618.754865,-222.764720,0.000000000,0.000000000,-0.998634610,-0.052239031,2,2,0,0,1,-1,264.270643697475,11.4659075520245,,,,,,,,,,,,,,,,
1188,36.083111,140.0792672,0,268.040512,28207.953134,44619.174388,-222.749355,0.000000000,0.000000000,-0.999853803,0.017098925,2,2,0,0,1,-1,260.132277872989,11.900053565655,,,,,,,,,,,,,,,,
1189,36.0831098,140.0792238,0,274.685660,28204.044627,44619.028778,-222.731068,0.000000000,0.000000000,-0.999164116,-0.040878704,2,2,0,0,1,-1,256.22781968097,11.7664701767239,,,,,,,,,,,,,,,,
1190,36.0831129,140.079177,0,272.132480,28199.828354,44619.359309,-222.714766,0.000000000,0.000000000,-0.999826850,-0.018608325,2,2,0,0,1,-1,252.017482276083,12.111560598261,,,,,,,,,,,,,,,,
1191,36.0831142,140.0791338,0,281.551461,28195.936968,44619.491152,-222.698506,0.000000000,0.000000000,-0.994923425,-0.100634874,2,2,0,0,1,-1,248.131016980443,12.2562759364014,,,,,,,,,,,,,,,,
1192,36.0831216,140.079089,0,273.667551,28191.899296,44620.299378,-222.686351,0.000000000,0.000000000,-0.999487870,-0.031999956,2,2,0,0,1,-1,244.100608524002,13.0800401684066,,,,,,,,,,,,,,,,
1193,36.0831239,140.0790446,0,274.893847,28187.899472,44620.541838,-222.670395,0.000000000,0.000000000,-0.999088200,-0.042693891,2,2,0,0,1,-1,240.106185860317,13.3360749970593,,,,,,,,,,,,,,,,
1194,36.083127,140.0789998,0,261.265231,28183.863336,44620.872950,-222.654903,0.000000000,0.000000000,-0.997096263,0.076151446,2,2,0,0,1,-1,236.075777403876,13.6811654185963,,,,,,,,,,,,,,,,
1195,36.0831214,140.0789547,0,270.624625,28179.803284,44620.238651,-222.632531,0.000000000,0.000000000,-0.999985144,-0.005450854,2,2,0,0,1,-1,232.018379606701,13.0577762699877,,,,,,,,,,,,,,,,
1196,36.0831218,140.0789093,0,284.397227,28175.714071,44620.270011,-222.614706,0.000000000,0.000000000,-0.992117734,-0.125309225,2,2,0,0,1,-1,227.933992466237,13.1023040668254,,,,,,,,,,,,,,,,
1197,36.0831307,140.0788664,0,281.286607,28171.846995,44621.245226,-222.604489,0.000000000,0.000000000,-0.995153364,-0.098335053,2,2,0,0,1,-1,224.074516511331,14.0930475345989,,,,,,,,,,,,,,,,
1198,36.0831377,140.078823,0,272.372416,28167.935563,44622.009481,-222.592597,0.000000000,0.000000000,-0.999785696,-0.020701756,2,2,0,0,1,-1,220.170058321869,14.8722839705573,,,,,,,,,,,,,,,,
1199,36.0831392,140.0787782,0,272.223676,28163.899999,44622.163071,-222.575874,0.000000000,0.000000000,-0.999811724,-0.019404016,2,2,0,0,1,-1,216.139649865428,15.0392632063256,,,,,,,,,,,,,,,,
1200,36.0831407,140.0787304,0,286.521988,28159.594232,44622.315803,-222.557956,0.000000000,0.000000000,-0.989623835,-0.143682515,2,2,0,0,1,-1,211.839347986317,15.2062424428849,,,,,,,,,,,,,,,,
1201,36.0831512,140.0786866,0,288.261167,28155.645527,44623.468299,-222.548633,0.000000000,0.000000000,-0.987329244,-0.158685109,2,2,0,0,1,-1,207.898904006655,16.3750970956362,,,,,,,,,,,,,,,,
1202,36.0831624,140.0786446,0,293.973824,28151.858695,44624.698983,-222.540575,0.000000000,0.000000000,-0.978195068,-0.207688248,2,2,0,0,1,-1,204.120396079061,17.6218753928533,,,,,,,,,,,,,,,,
1203,36.0831647,140.0786382,0,245.827015,28151.281442,44624.952350,-222.539809,0.000000000,0.000000000,-0.977832627,0.209388044,2,2,0,0,1,-1,203.544623443522,17.877910221506,,,,,,,,,,,,,,,,
1204,36.0831536,140.0786076,0,282.727816,28148.529331,44623.711956,-222.518969,0.000000000,0.000000000,-0.993837939,-0.110842912,2,2,1,0,1,1,200.791710525138,16.6422638734983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,36.0831559,140.078595,0,274.298000,28147.393659,44623.963547,-222.515729,0.000000000,0.000000000,-0.999296690,-0.037498332,2,2,0,0,1,-1,199.658158147883,16.8982987029419,,,,,,,,,,,,,,,,
1206,36.0831587,140.0785489,0,273.709208,28143.240545,44624.261018,-222.499511,0.000000000,0.000000000,-0.999476171,-0.032363294,2,2,0,0,1,-1,195.510795873928,17.2099932768507,,,,,,,,,,,,,,,,
1207,36.083161,140.078505,0,275.314059,28139.285758,44624.503644,-222.483785,0.000000000,0.000000000,-0.998924923,-0.046357293,2,2,0,0,1,-1,191.561355447356,17.4660281055034,,,,,,,,,,,,,,,,
1208,36.0831643,140.0784611,0,276.562433,28135.330615,44624.857228,-222.468838,0.000000000,0.000000000,-0.998360634,-0.057236734,2,2,0,0,1,-1,187.611915018226,17.8333824254593,,,,,,,,,,,,,,,,
1209,36.0831684,140.078417,0,278.300410,28131.357174,44625.299522,-222.454436,0.000000000,0.000000000,-0.997377751,-0.072371417,2,2,0,0,1,-1,183.644481695274,18.2897923375086,,,,,,,,,,,,,,,,
1210,36.0831738,140.0783712,0,272.924383,28127.230155,44625.885576,-222.440369,0.000000000,0.000000000,-0.999674381,-0.025517286,2,2,0,0,1,-1,179.52410876461,18.8909175876983,,,,,,,,,,,,,,,,
1211,36.0831756,140.0783276,0,269.220981,28123.302568,44626.072816,-222.424384,0.000000000,0.000000000,-0.999976892,0.006798171,2,2,0,0,1,-1,175.60165767877,19.0912926710949,,,,,,,,,,,,,,,,
1212,36.0831751,140.0782821,0,272.042722,28119.204671,44626.004311,-222.405856,0.000000000,0.000000000,-0.999841119,-0.017825168,2,2,0,0,1,-1,171.508274091395,19.0356329258388,,,,,,,,,,,,,,,,
1213,36.0831764,140.078237,0,272.366812,28115.142160,44626.135647,-222.388889,0.000000000,0.000000000,-0.999786707,-0.020652863,2,2,0,0,1,-1,167.45087629422,19.1803482639792,,,,,,,,,,,,,,,,
1214,36.083178,140.0781891,0,275.679857,28110.827354,44626.299469,-222.371042,0.000000000,0.000000000,-0.998771852,-0.049545810,2,2,0,0,1,-1,163.141577968199,19.358459448957,,,,,,,,,,,,,,,,
1215,36.0831814,140.0781468,0,283.697394,28107.016285,44626.664620,-222.356829,0.000000000,0.000000000,-0.992864515,-0.119247870,2,2,0,0,1,-1,159.336080697314,19.7369457181223,,,,,,,,,,,,,,,,
1216,36.0831905,140.0781006,0,276.907256,28102.851925,44627.661113,-222.345495,0.000000000,0.000000000,-0.998183881,-0.060240685,2,2,0,0,1,-1,155.179721979006,20.7499530843146,,,,,,,,,,,,,,,,
1217,36.0831947,140.0780577,0,270.936886,28098.986532,44628.114861,-222.331669,0.000000000,0.000000000,-0.999966578,-0.008175782,2,2,0,0,1,-1,151.320246024099,21.2174949455732,,,,,,,,,,,,,,,,
1218,36.0831953,140.0780123,0,282.679154,28094.897252,44628.168449,-222.314051,0.000000000,0.000000000,-0.993884919,-0.110420862,2,2,0,0,1,-1,147.235858883635,21.2842866400388,,,,,,,,,,,,,,,,
1219,36.0832033,140.0779683,0,274.298003,28090.931433,44629.043524,-222.302747,0.000000000,0.000000000,-0.999296689,-0.037498358,2,2,0,0,1,-1,143.277422007595,22.1748425665094,,,,,,,,,,,,,,,,
1220,36.0832061,140.0779222,0,272.224341,28086.778323,44629.341022,-222.286566,0.000000000,0.000000000,-0.999811612,-0.019409818,2,2,0,0,1,-1,139.130059736197,22.4865371404182,,,,,,,,,,,,,,,,
1221,36.0832075,140.0778776,0,276.864142,28082.760813,44629.483611,-222.269896,0.000000000,0.000000000,-0.998206475,-0.059865124,2,2,0,0,1,-1,135.117644176134,22.6423844277681,,,,,,,,,,,,,,,,
1222,36.0832118,140.0778334,0,261.999602,28078.778299,44629.948091,-222.255643,0.000000000,0.000000000,-0.997563808,0.069759938,2,2,0,0,1,-1,131.141214406272,23.1210582382362,,,,,,,,,,,,,,,,
1223,36.0832067,140.0777885,0,260.655095,28074.736079,44629.369376,-222.233807,0.000000000,0.000000000,-0.996676667,0.081459321,2,2,0,0,1,-1,127.101809502919,22.5533288348838,,,,,,,,,,,,,,,,
1224,36.0832015,140.0777494,0,274.314776,28071.216287,44628.781224,-222.214203,0.000000000,0.000000000,-0.999291190,-0.037644627,2,2,1,0,1,1,123.584198551083,21.9744674831129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,36.083202,140.0777412,0,270.832071,28070.477555,44628.834359,-222.211328,0.000000000,0.000000000,-0.999973638,-0.007261125,2,2,0,0,1,-1,122.84648986092,22.030127228369,,,,,,,,,,,,,,,,
1226,36.0832025,140.0776986,0,264.876299,28066.640500,44628.877665,-222.194766,0.000000000,0.000000000,-0.999000553,0.044697829,2,2,0,0,1,-1,119.014003249303,22.0857869736251,,,,,,,,,,,,,,,,
1227,36.083199,140.0776503,0,258.424444,28062.291481,44628.475516,-222.172828,0.000000000,0.000000000,-0.994902243,0.100844073,2,2,0,0,1,-1,114.668719133081,21.6961687560413,,,,,,,,,,,,,,,,
1228,36.0831917,140.0776062,0,269.845891,28058.322095,44627.652930,-222.149610,0.000000000,0.000000000,-0.999999096,0.001344854,2,2,0,0,1,-1,110.701285810129,20.8835364732456,,,,,,,,,,,,,,,,
1229,36.0831916,140.0775602,0,263.858735,28054.179023,44627.628696,-222.131236,0.000000000,0.000000000,-0.998564258,0.053566996,2,2,0,0,1,-1,106.562919985643,20.8724045240362,,,,,,,,,,,,,,,,
1230,36.0831894,140.0775349,0,195.409075,28051.901095,44627.377365,-222.119463,0.000000000,0.000000000,-0.795521469,0.605925401,2,2,0,0,1,-1,104.286818781664,20.627501643802,,,,,,,,,,,,,,,,
1231,36.0831548,140.0775231,0,170.532262,28050.850589,44623.534875,-222.087875,0.000000000,0.000000000,-0.646338834,0.763050530,2,2,0,0,1,-1,103.22523798481,16.7758472624293,,,,,,,,,,,,,,,,
1232,36.0831485,140.0775244,0,201.878235,28050.969914,44622.836215,-222.083495,0.000000000,0.000000000,-0.828442906,0.560073523,2,2,0,0,1,-1,103.342191799765,16.0745344709368,,,,,,,,,,,,,,,,
1233,36.0831165,140.0775085,0,192.233754,28049.549206,44619.281043,-222.052301,0.000000000,0.000000000,-0.778428087,0.627733792,2,2,0,0,1,-1,101.911756656551,12.5123107650541,,,,,,,,,,,,,,,,
1234,36.0831042,140.0775052,0,176.956526,28049.256352,44617.915326,-222.041429,0.000000000,0.000000000,-0.688079332,0.725635468,2,2,0,0,1,-1,101.614873890592,11.1430810289063,,,,,,,,,,,,,,,,
1235,36.0830966,140.0775057,0,199.695025,28049.304085,44617.072194,-222.035721,0.000000000,0.000000000,-0.817622624,0.575754501,2,2,0,0,1,-1,101.659856127704,10.2970528984823,,,,,,,,,,,,,,,,
1236,36.0830747,140.077496,0,173.689254,28048.438207,44614.639460,-222.014844,0.000000000,0.000000000,-0.667112910,0.744956619,2,2,0,0,1,-1,100.787200726206,7.85915605009516,,,,,,,,,,,,,,,,
1237,36.0830652,140.0774973,0,189.824925,28048.558670,44613.585738,-222.007978,0.000000000,0.000000000,-0.765061487,0.643957235,2,2,0,0,1,-1,100.904154543719,6.80162088785616,,,,,,,,,,,,,,,,
1238,36.0830526,140.0774946,0,168.975434,28048.319962,44612.186905,-221.997113,0.000000000,0.000000000,-0.635912786,0.771760927,2,2,0,0,1,-1,100.661250461783,5.39899530328915,,,,,,,,,,,,,,,,
1239,36.0830414,140.0774973,0,190.876868,28048.567123,44610.944955,-221.989483,0.000000000,0.000000000,-0.770940653,0.636906986,2,2,0,0,1,-1,100.904154543719,4.15221700686299,,,,,,,,,,,,,,,,
1240,36.0830271,140.0774939,0,175.379600,28048.265972,44609.357296,-221.977019,0.000000000,0.000000000,-0.678028827,0.735035312,2,2,0,0,1,-1,100.598275330849,2.56034828810882,,,,,,,,,,,,,,,,
1241,36.0830231,140.0774943,0,193.386635,28048.303420,44608.913581,-221.974070,0.000000000,0.000000000,-0.784704079,0.619870557,2,2,0,0,1,-1,100.634261118493,2.11507032526897,,,,,,,,,,,,,,,,
1242,36.0830068,140.0774895,0,169.185597,28047.876884,44607.103607,-221.959496,0.000000000,0.000000000,-0.637327139,0.770593354,2,2,0,0,1,-1,100.2024316412,0.300562625490353,,,,,,,,,,,,,,,,
1243,36.0829958,140.0774921,0,189.181480,28048.114968,44605.883820,-221.951983,0.000000000,0.000000000,-0.761433550,0.648242971,2,2,0,0,1,-1,100.436339276225,-0.923951773307945,,,,,,,,,,,,,,,,
1244,36.0829848,140.0774899,0,169.871133,28047.920726,44604.662662,-221.942561,0.000000000,0.000000000,-0.641925728,0.766766823,2,2,0,0,1,-1,100.2384174314,-2.14846617210624,,,,,,,,,,,,,,,,
1245,36.0829753,140.077492,0,189.322444,28048.113242,44603.609167,-221.936015,0.000000000,0.000000000,-0.762230405,0.647305808,2,2,0,0,1,-1,100.427342829314,-3.20600133434524,,,,,,,,,,,,,,,,
1246,36.0829561,140.0774881,0,175.379597,28047.768797,44601.477675,-221.919548,0.000000000,0.000000000,-0.678028808,0.735035330,2,2,0,0,1,-1,100.076481376776,-5.34333555803304,,,,,,,,,,,,,,,,
1247,36.0829541,140.0774883,0,188.102174,28047.787521,44601.255817,-221.918073,0.000000000,0.000000000,-0.755294246,0.655385842,2,2,0,0,1,-1,100.094474273155,-5.56597453984845,,,,,,,,,,,,,,,,
1248,36.0829172,140.0774818,0,192.214521,28047.215186,44597.159639,-221.886822,0.000000000,0.000000000,-0.778322718,0.627864434,2,2,0,0,1,-1,99.5097051881484,-9.67366374987378,,,,,,,,,,,,,,,,
1249,36.0829004,140.0774773,0,175.491815,28046.815848,44595.294272,-221.871982,0.000000000,0.000000000,-0.678748293,0.734370993,2,2,0,0,1,-1,99.1048650541448,-11.5438311949085,,,,,,,,,,,,,,,,
